"time","Spot_Price","Solar_photovoltaic","Combined_cycle","Other_renewables","input_baleares","Cogeneration","Steam_turbine"
2021-05-13,65.04,75.04997,48.74815,12.37025,3676.104,71.59818,1.736495
2021-05-14,75.38,88.68475,55.52146,12.06988,3804.192,75.57856,2.030769
2021-05-15,72.39,81.84712,47.44857,12.29346,3340.008,63.61719,2.00416
2021-05-16,42.38,78.2001,49.63603,11.75271,3447.792,54.76629,1.593666
2021-05-17,60.51,85.66156,74.41022,11.853,3720.298,73.1081,1.687913
2021-05-18,83.42,86.15193,74.94227,11.75121,3748.118,75.20525,2.228125
2021-05-19,72.59,89.85613,83.47341,11.61967,3753.389,74.77177,2.376226
2021-05-20,76.68,89.94947,108.6446,10.82325,3610.958,75.72222,3.020624
2021-05-21,80.85,83.70587,73.00185,12.36913,3828.125,74.62503,2.886847
2021-05-22,67.21,72.17989,66.88469,13.21473,3547.109,70.26968,2.042894
2021-05-23,74,50.52353,71.94204,13.56327,3212.914,69.71807,2.124935
2021-05-24,68.1,83.80664,54.12047,13.43365,3804.019,73.95606,2.204906
2021-05-25,80,87.68513,82.57352,13.25196,3912.408,74.23931,2.181945
2021-05-26,79.25,81.63839,106.0661,12.06474,3616.445,75.22296,2.658322
2021-05-27,85,48.99346,141.201,11.68181,3302.942,75.59423,2.838028
2021-05-28,89.8,73.88548,154.4719,12.34532,3591.691,77.20536,3.009383
2021-05-29,91.94,85.13478,91.00183,12.42287,3657.96,73.54566,2.151003
2021-05-30,83.56,70.784,70.58044,12.36599,3416.472,69.60441,1.416856
2021-05-31,88.93,65.91588,130.1884,11.55732,4037.99,72.1548,1.659067
2021-06-01,116.33,60.65392,143.7322,11.2731,2280.615,73.55597,1.729464
2021-06-02,116.2,86.833,166.1344,11.67334,2372.673,73.67402,1.974163
2021-06-03,109.58,80.46774,120.889,11.48696,3203.237,73.23292,1.713657
2021-06-04,103.12,69.35337,126.7205,11.55951,2997.001,76.86936,1.47516
2021-06-05,103.4,55.43459,109.1883,11.96081,2198.447,70.73487,1.3695
2021-06-06,112.11,90.73872,71.17325,12.06671,3320.827,67.39338,0.594255
2021-06-07,105.31,91.25788,140.1668,11.98502,1697.544,72.34975,0.811981
2021-06-08,106.73,88.35296,152.577,11.21658,1699.834,72.90367,0.903579
2021-06-09,108.44,86.9969,132.5674,11.32644,3220.128,72.00499,0.667376
2021-06-10,108.8,87.60653,138.1379,11.2745,1872.72,72.53911,0.714869
2021-06-11,109.81,79.70305,99.53543,12.3376,1666.526,73.99561,0.608271
2021-06-12,108.74,80.26141,63.25781,12.32268,1539.865,68.78405,0.563573
2021-06-13,108.34,81.17447,93.22929,12.02542,2021.544,66.78958,0.563652
2021-06-14,116.45,82.68241,156.1974,11.97122,3080.937,72.27973,0.573746
2021-06-15,115.76,67.49227,161.4027,11.56504,1851.12,74.0848,0.776888
2021-06-16,125.65,65.73509,182.0111,12.43801,2396.131,74.6246,0.997487
2021-06-17,124.89,48.90077,202.4504,12.48217,1827.577,76.0801,1.026883
2021-06-18,119.21,55.86824,169.9809,12.62622,1980.158,76.58025,0.803467
2021-06-19,120.52,54.62484,133.9301,12.86373,1950.912,72.86449,0.636173
2021-06-20,108.46,56.67784,52.57503,12.62418,3858.969,64.9358,0.722402
2021-06-21,94.12,71.44913,109.7985,12.37341,2615.717,74.81959,0.652477
2021-06-22,119.8,74.51136,142.3695,12.24693,1496.751,76.11242,1.120869
2021-06-23,118.25,81.74064,128.785,12.53998,1346.284,75.7313,1.343011
2021-06-24,109.82,91.96551,83.56405,12.78603,1399.507,74.00453,1.568145
2021-06-25,113.4,90.21996,97.42469,12.59169,1383.135,75.11168,1.926593
2021-06-26,118.39,84.59352,62.58786,12.44075,1251.634,70.57352,1.644094
2021-06-27,118.91,86.1029,52.10779,10.8389,4112.597,65.371,1.524186
2021-06-28,111.43,92.23738,88.03869,10.73971,1558.439,73.53412,1.415657
2021-06-29,119.27,92.35199,141.487,11.08086,1693.441,74.92547,1.314736
2021-06-30,117.6,89.58333,136.8588,11.29255,1535.198,74.81609,1.750628
2021-07-01,120.47,89.67573,161.1831,11.21469,1377.734,74.72075,2.039119
2021-07-02,129.13,90.77805,158.2346,11.94096,1528.977,75.62699,1.670776
2021-07-03,125.16,84.59939,71.84595,11.61633,1430.698,70.25336,1.559493
2021-07-04,123.68,89.85597,63.7624,11.60208,2193.782,66.22868,1.594182
2021-07-05,122.78,89.92086,98.66193,10.43918,2719.354,71.73022,1.596572
2021-07-06,125.73,66.48099,111.56,10.78231,1999.599,73.5457,1.093205
2021-07-07,125.17,84.1369,145.4393,11.62398,1999.511,75.25692,1.388959
2021-07-08,118.47,88.79327,150.5721,11.89972,2167.518,75.55935,1.334968
2021-07-09,119.63,87.0833,155.5901,11.7076,1605.096,75.52542,2.04224
2021-07-10,122.44,82.98195,118.9148,11.52808,1236.427,70.7715,2.739613
2021-07-11,128.58,67.07934,93.19167,11.49178,1335.83,68.26269,2.511578
2021-07-12,122.8,83.26626,92.02819,11.49049,2142.461,71.14925,3.146259
2021-07-13,114.91,88.26875,99.28516,11.49465,1402.401,73.94522,2.476167
2021-07-14,126.72,84.74523,83.52102,11.36846,1256.731,72.35668,2.111557
2021-07-15,105.72,86.39223,76.27275,10.14929,1228.608,72.16067,2.182637
2021-07-16,113.25,89.30132,94.2618,10.33248,1228.219,72.57235,2.768221
2021-07-17,120.44,87.80718,90.07444,10.92659,1287.836,71.14586,2.652366
2021-07-18,121.05,86.15989,69.81022,10.77029,1228.392,66.8818,2.089227
2021-07-19,127.39,87.58454,144.5234,10.50156,1240.704,73.06932,1.736786
2021-07-20,130.61,83.76526,180.6585,11.19175,1228.953,74.1261,1.564969
2021-07-21,140.08,87.47814,207.306,11.65389,1259.712,74.01549,1.707514
2021-07-22,133.59,87.66288,173.1593,11.27631,1228.436,73.4101,1.823292
2021-07-23,134.52,76.55653,134.4576,11.56864,1230.293,74.21642,1.938119
2021-07-24,125.15,85.29241,91.59686,11.0116,1256.169,68.60439,1.591784
2021-07-25,134.47,79.68787,104.4137,10.20796,1324.944,68.88919,1.520209
2021-07-26,127.18,76.95715,159.4564,10.58552,1240.1,73.56976,1.968347
2021-07-27,132.5,85.10268,167.4134,11.36953,1255.478,75.42675,3.920462
2021-07-28,109.61,87.49261,131.7562,12.64706,1228.219,75.4516,2.855757
2021-07-29,129.03,86.32555,132.6351,12.76271,1280.707,75.1947,2.931317
2021-07-30,131.56,88.56586,98.1543,12.86262,1292.026,74.66702,3.017216
2021-07-31,102.66,77.73596,58.39408,12.69567,1444.306,64.89211,2.561299
2021-08-01,106.24,82.01589,66.81591,12.49533,1228.261,64.62914,2.082665
2021-08-02,135.09,78.55466,114.7237,12.87687,1228.177,71.2154,2.152024
2021-08-03,137.15,81.35822,113.5391,13.89824,1228.219,69.45001,2.868303
2021-08-04,141.7,83.24363,122.8554,13.58423,1229.083,68.18219,2.642472
2021-08-05,141.92,86.81014,92.43637,13.75436,1228.651,67.78717,2.98702
2021-08-06,135.42,89.52938,98.25006,13.2338,1228.177,68.39814,3.432832
2021-08-07,134.76,86.41147,72.07087,13.30023,2517.048,58.46785,2.662515
2021-08-08,136.52,83.28674,81.60899,13.68631,1363.348,61.01522,2.837821
2021-08-09,143.63,79.49176,102.4116,13.46826,1665.577,68.15644,3.425651
2021-08-10,145.99,68.26456,160.2206,13.65669,1228.823,69.66347,3.629146
2021-08-11,146.11,66.21581,165.8155,13.32727,1230.337,68.85379,4.089955
2021-08-12,150.51,74.6909,170.081,12.84933,1244.332,68.33685,3.056468
2021-08-13,153.59,74.51923,182.3914,12.77643,1321.359,68.32475,3.72212
2021-08-14,159.92,71.83327,186.4894,12.58217,1228.737,66.26824,3.733289
2021-08-15,159.6,69.2294,131.5575,12.35506,1228.694,63.49038,3.35912
2021-08-16,139.51,82.23125,107.9589,11.77068,1235.694,64.65507,3.381663
2021-08-17,126.15,80.22181,102.965,12.7359,1229.514,65.57607,3.764394
2021-08-18,127.72,81.66004,101.0953,13.47044,1228.522,68.94861,3.087006
2021-08-19,138.46,76.60131,130.8427,13.3866,1228.694,69.68285,3.179182
2021-08-20,152.98,84.21392,152.5017,13.64982,1228.349,69.70445,4.189841
2021-08-21,151.4,81.9076,130.0054,13.8323,1227.744,66.1582,3.509297
2021-08-22,143.69,69.81788,98.75584,13.8555,1227.744,63.44947,3.304014
2021-08-23,122.57,71.94389,102.2876,13.95813,1228.521,67.09531,3.360603
2021-08-24,115.4,65.09325,128.8995,13.85175,1228.48,68.76487,3.427799
2021-08-25,145.67,69.21722,193.9952,13.9379,1228.866,70.43298,3.499452
2021-08-26,156.3,77.03802,207.1254,14.18436,1240.964,71.68733,3.756462
2021-08-27,158.11,80.45828,174.7845,14.10182,1231.631,72.66626,3.260344
2021-08-28,161.88,82.3538,101.2251,13.84197,1260.577,68.96143,2.187823
2021-08-29,137.64,77.10012,94.93448,12.39129,1227.743,68.55513,2.347178
2021-08-30,157.85,73.44113,170.8874,11.89265,1227.831,73.66406,2.829676
2021-08-31,166.26,67.07634,187.8371,11.88454,1227.614,74.04435,3.878055
2021-09-01,163.8,44.85275,181.4397,12.28623,1229.818,74.26814,5.122528
2021-09-02,174.78,67.33067,195.451,12.88701,1227.917,74.80114,3.702302
2021-09-03,178.86,77.06972,207.9083,12.9687,1228.305,75.45277,3.087725
2021-09-04,186.59,81.05471,164.3811,12.89543,1227.485,71.39265,3.475477
2021-09-05,188.22,78.7991,125.281,12.33544,1226.924,69.80641,4.360202
2021-09-06,178.5,46.06613,181.5017,12.23813,1227.96,71.96199,4.632676
2021-09-07,164.17,66.94899,135.9026,12.19485,1220.269,70.95276,4.19956
2021-09-08,174.22,71.1699,170.7298,13.32228,1229.689,71.15342,3.3415
2021-09-09,178.32,61.9465,206.0872,12.87351,1228.522,71.98512,3.617523
2021-09-10,192.44,77.42061,218.5919,13.6406,1228.132,73.42961,3.436528
2021-09-11,193.39,68.05162,199.7387,13.85634,1230.12,71.25044,4.165006
2021-09-12,203.4,75.7276,150.3801,13.4584,1228.695,68.61001,4.294805
2021-09-13,200.33,25.53498,199.5497,13.22217,1277.639,71.29498,4.609801
2021-09-14,154.91,22.82661,245.9189,13.58076,1411.863,71.177,4.601727
2021-09-15,211.44,54.86145,293.8164,13.60575,1325.549,72.47486,3.903616
2021-09-16,230.63,69.07919,204.7883,13.93652,1471.003,74.5935,3.473784
2021-09-17,212.46,76.51295,222.7394,13.21269,1286.582,74.38319,3.154222
2021-09-18,219.28,75.11843,118.9586,13.49119,1228.263,71.50451,3.685659
2021-09-19,206.43,79.67005,100.0304,13.61255,1227.527,70.22992,3.304984
2021-09-20,193.85,73.74406,102.9855,13.44521,1235.867,72.82245,3.918607
2021-09-21,163.64,71.07859,69.99571,13.36687,1227.096,73.03151,3.490724
2021-09-22,195.28,57.43875,112.8598,13.14407,1265.025,73.93499,4.012661
2021-09-23,196.99,48.01883,94.82899,13.67745,1246.061,74.92427,4.642385
2021-09-24,201.67,40.23707,161.2153,13.84553,1227.355,75.014,4.134762
2021-09-25,223.39,53.96347,118.1123,13.93432,1227.356,71.28862,2.936601
2021-09-26,221.91,73.41722,107.5957,13.55519,1227.744,69.93797,2.97746
2021-09-27,209.34,75.77482,173.4036,12.80776,1247.659,71.09718,3.194562
2021-09-28,227.27,69.55683,180.9424,12.98434,1227.182,71.24599,3.312276
2021-09-29,221.22,76.30696,122.8958,12.78976,1227.614,70.92792,3.080604
2021-09-30,205.83,68.33807,175.1671,13.10903,1228.176,71.3079,3.339946
2021-10-01,272.72,59.38866,207.1677,12.79928,1228.176,70.29577,3.777739
2021-10-02,288.16,64.41438,76.37553,13.83323,1227.831,62.90978,3.47135
2021-10-03,160.52,41.89411,51.28707,13.46477,1379.376,57.59046,3.307649
2021-10-04,199.91,66.04825,69.87273,12.69632,1262.477,68.3312,3.527575
2021-10-05,249.49,66.45136,120.2852,13.60627,1226.836,70.84027,3.698181
2021-10-06,295.67,71.84459,157.9241,13.1144,1226.88,71.31263,3.481557
2021-10-07,342.7,70.15361,179.2679,13.00819,1226.837,71.50996,3.429634
2021-10-08,287.33,71.60536,167.4658,14.07533,1227.14,71.93892,3.23701
2021-10-09,302.16,66.1888,105.9612,14.10638,1226.62,68.81191,2.982359
2021-10-10,230.4,64.40438,63.71315,14.36708,1226.966,64.31395,3.000875
2021-10-11,194.84,61.92616,85.87815,14.31685,1226.751,66.60964,3.973096
2021-10-12,223.87,67.14984,109.2244,13.54011,1226.75,67.29532,3.482671
2021-10-13,221.69,70.99339,125.2341,13.28183,1226.665,68.8461,2.738399
2021-10-14,254.93,68.08913,174.7986,13.64152,1226.922,69.4341,3.620148
2021-10-15,288.18,65.46094,184.3228,13.14602,1234.959,71.97204,3.587692
2021-10-16,298.55,46.8609,180.1163,14.19944,1226.966,68.75552,4.019602
2021-10-17,269.84,45.19263,173.3981,14.87992,1226.88,66.60096,3.626048
2021-10-18,282.38,55.09199,219.2241,14.60195,1229.126,69.16559,4.605827
2021-10-19,281.1,63.41365,125.3677,13.99961,1226.708,69.23588,3.551457
2021-10-20,232.16,60.68707,100.6001,13.74125,1226.88,69.64781,3.444016
2021-10-21,254.43,54.49903,154.4825,14.12861,1227.571,71.30136,3.279417
2021-10-22,255.55,53.90084,138.4614,14.18842,1227.096,74.02102,3.308773
2021-10-23,258.2,64.59187,162.4692,14.74562,1226.448,73.25832,3.236997
2021-10-24,299.73,66.65431,147.8028,14.62281,1226.275,72.43741,3.547594
2021-10-25,281.18,59.00349,233.7486,14.12794,1226.491,74.60406,4.969952
2021-10-26,269.47,55.80282,229.7245,13.39155,1226.708,73.61611,3.964163
2021-10-27,293.52,59.11848,254.9518,14.12729,1226.448,73.96517,3.832881
2021-10-28,269.27,54.23636,146.0783,14.4873,1228.521,73.08231,3.819247
2021-10-29,180.88,21.1404,136.5367,14.57055,1226.794,73.62273,4.271479
2021-10-30,131.04,15.07903,72.89357,14.9284,1227.787,63.09771,3.978215
2021-10-31,171.48,25.98898,52.42199,15.30927,1277.64,59.4832,3.712652
2021-11-01,116.38,35.29757,61.07862,14.15957,1414.886,59.46061,3.345352
2021-11-02,150.42,29.54575,128.5503,14.2042,1227.485,69.55591,4.297637
2021-11-03,187.22,48.10504,164.8039,14.50854,738.115,72.44488,4.178499
2021-11-04,207.8,54.31818,204.1475,14.3461,737.64,74.78327,4.10314
2021-11-05,206.64,59.09094,156.0605,14.80611,737.813,77.52059,3.640764
2021-11-06,231.7,60.97894,85.12541,14.48168,737.769,70.11828,3.119813
2021-11-07,182.91,59.47104,84.27067,14.14159,737.381,64.90329,3.392594
2021-11-08,221.36,59.84565,139.0001,14.32729,737.165,72.05708,3.678894
2021-11-09,195.79,59.41618,195.8829,14.45969,737.165,73.85056,4.231785
2021-11-10,232.47,55.08201,298.7675,13.94647,746.064,76.24636,3.981982
2021-11-11,209.1,51.83669,332.5463,13.5997,737.856,75.91698,4.387486
2021-11-12,229.11,49.7688,300.1945,13.42409,738.85,76.52837,4.047409
2021-11-13,238.34,53.48228,193.841,14.23012,738.979,72.38376,4.131266
2021-11-14,232.54,55.03036,125.1717,14.76634,738.806,68.2708,4.27912
2021-11-15,211.94,55.02119,167.7059,15.49495,738.072,72.76866,3.863412
2021-11-16,226.63,54.58659,228.4328,15.35658,693.879,74.09394,3.772516
2021-11-17,243.14,52.91595,150.4269,15.21425,1219.406,74.81723,3.582712
2021-11-18,276.57,44.00582,198.6324,15.39944,1215.086,75.6917,4.443934
2021-11-19,272.89,40.21016,250.0668,15.2322,1226.535,76.87988,5.005692
2021-11-20,263.26,13.37382,292.8987,14.87454,1226.793,71.08707,4.029878
2021-11-21,332.76,29.92937,253.0491,14.77603,1226.362,69.60799,3.544877
2021-11-22,286.35,23.43606,307.9761,14.563,1224.892,73.55624,3.812319
2021-11-23,263.6,29.68834,300.5119,14.63001,1226.232,71.71384,3.84999
2021-11-24,282.45,28.01006,331.6916,14.65824,1005.783,74.35743,3.837265
2021-11-25,281.44,28.8009,286.5452,14.9278,1005.61,74.53525,3.760813
2021-11-26,295.43,43.67592,247.4961,14.40433,900.245,74.87574,3.595193
2021-11-27,277.01,38.46106,107.4875,14.34825,1004.961,70.2614,3.230133
2021-11-28,265.17,46.35433,108.5772,14.22788,1003.753,66.73743,3.102159
2021-11-29,253.16,41.31934,226.9024,13.34647,1005.738,71.73334,3.155903
2021-11-30,312.88,46.89899,389.7952,13.50611,1006.388,76.99384,3.706486
2021-12-01,362.45,38.63634,252.839,13.34635,1004.615,76.52817,3.802655
2021-12-02,292.98,41.84964,190.9059,13.71485,1004.703,75.74502,2.916332
2021-12-03,305.95,49.71429,224.3842,14.27245,1015.243,77.99039,2.914037
2021-12-04,305.9,34.46826,129.2233,13.97463,1004.53,74.17533,3.47433
2021-12-05,228.49,41.30173,68.33309,13.84558,1377.95,62.71573,2.951223
2021-12-06,261.18,45.44087,130.4761,13.90211,1004.703,70.46007,3.023728
2021-12-07,279.69,27.19791,130.5246,13.21122,1006.3,73.72998,4.651661
2021-12-08,229.15,32.66083,55.14331,12.42131,1476.533,64.41478,3.104093
2021-12-09,265.06,30.29889,88.08985,12.57676,1005.524,75.02794,3.117681
2021-12-10,236.56,20.44338,82.68398,12.88703,1005.652,75.67082,2.950703
2021-12-11,282.95,44.29781,116.3013,14.24464,1006.56,74.34445,3.085166
2021-12-12,336.94,47.22487,167.8943,14.14443,1007.553,74.54768,3.722094
2021-12-13,321.86,41.10666,297.8129,13.67223,1005.999,77.86072,3.968515
2021-12-14,363.04,41.01004,342.3674,13.25619,1005.653,78.62512,3.786179
2021-12-15,369.87,39.80721,294.5765,14.07064,1005.956,77.66592,4.026025
2021-12-16,367.1,36.31988,274.4722,14.24916,1005.782,77.16032,4.328925
2021-12-17,363.54,35.21275,297.4989,14.27485,1005.134,78.26712,4.36071
2021-12-18,389.23,28.22023,246.1136,14.56303,1005.308,75.94121,3.664273
2021-12-19,423.59,32.99799,180.5934,14.57163,1004.399,75.02313,3.313038
2021-12-20,405.18,22.19056,265.6788,14.42101,1005.134,78.09146,3.556825
2021-12-21,404.95,19.92502,282.834,15.42722,1009.412,77.44067,3.501854
2021-12-22,444,24.44003,242.3219,15.1487,1005.912,74.78509,3.964836
2021-12-23,485.61,11.63722,236.5997,14.70946,1005.047,75.69226,4.012214
2021-12-24,429.8,16.13037,121.7734,15.15366,1003.666,60.84773,3.85842
2021-12-25,316.48,14.47606,98.57436,14.65591,981.332,51.27648,3.27599
2021-12-26,291.07,13.59679,72.45336,15.09753,991.526,53.18552,3.441604
2021-12-27,95.27,31.44199,44.53317,13.87822,1213.186,52.37782,4.110539
2021-12-28,94.87,29.26876,38.56176,13.95681,1080.648,54.51286,3.816661
2021-12-29,155.06,37.97772,52.83667,14.31489,1006.171,62.72296,3.965419
2021-12-30,262.6,46.25429,75.38832,14.24335,1005.35,66.29556,4.218587
2021-12-31,201.39,48.15884,52.35429,14.21806,1005.351,51.98123,4.031902
2022-01-01,204.51,45.82419,69.42269,13.94845,1004.659,40.43079,3.337645
2022-01-02,186.21,42.9559,117.0929,14.21351,1004.14,50.78601,3.650393
2022-01-03,237.41,47.22638,134.9539,14.29322,1003.493,60.31752,3.948012
2022-01-04,174.65,28.14976,82.05262,14.99094,1003.752,64.05189,3.319135
2022-01-05,166.59,34.61395,92.20617,14.79665,1003.753,66.39558,2.988941
2022-01-06,273.97,52.71778,79.32774,14.54676,988.026,67.79051,2.851174
2022-01-07,281.47,51.95698,125.3766,14.99634,1004.444,69.80974,2.933187
2022-01-08,347.83,44.7037,56.76076,14.89422,1003.579,67.63374,3.279206
2022-01-09,161.24,39.88316,53.88859,14.07475,1063.066,54.99431,3.519616
2022-01-10,262.58,37.64032,143.0508,14.26265,1003.838,68.39822,4.192708
2022-01-11,271.37,44.56489,181.3923,14.4536,1003.968,72.8347,3.696306
2022-01-12,252.57,54.42533,180.6459,13.9209,1004.011,72.98494,3.845249
2022-01-13,244.57,52.67062,259.6337,14.36058,1004.184,74.93053,3.776847
2022-01-14,262.33,51.63761,300.5071,14.36643,1005.437,75.61808,4.153547
2022-01-15,286.34,52.72484,195.7644,14.89159,1004.012,72.76575,3.906511
2022-01-16,292.17,56.70132,187.629,14.35493,1003.535,70.5362,3.393563
2022-01-17,323.78,59.70216,289.4849,13.5259,1003.493,74.61518,4.275303
2022-01-18,274.9,60.57697,349.5088,12.98192,1003.45,74.34742,4.024515
2022-01-19,285.53,59.13245,315.1927,13.02633,1002.585,74.48276,4.140046
2022-01-20,251.49,59.28194,233.3732,13.42084,1002.888,73.37082,4.741515
2022-01-21,233.85,60.35366,158.6922,13.30772,1002.673,73.43342,4.683542
2022-01-22,250.79,53.94505,189.8855,13.29902,1002.844,69.88842,3.549056
2022-01-23,257.17,47.14962,207.3316,12.45814,1002.932,68.76462,3.424613
2022-01-24,249.33,44.46323,318.8274,12.44373,1003.665,73.59067,4.130298
2022-01-25,282.25,44.15801,330.6385,13.22199,1004.097,73.94274,3.855108
2022-01-26,312.52,39.29012,320.5528,13.00655,1003.061,74.5719,3.900711
2022-01-27,304.14,51.04459,298.6315,13.43982,1002.24,75.42591,4.189808
2022-01-28,296.54,65.28856,194.0408,13.54354,1003.277,75.02689,3.996046
2022-01-29,294.96,66.30954,152.3576,13.43895,1004.529,72.05806,4.195407
2022-01-30,304.97,59.62478,164.7441,13.31107,1005.135,70.15724,3.660941
2022-01-31,314.53,60.57426,115.4275,12.87217,1004.573,73.96703,3.870853
2022-02-01,269.75,65.91123,107.3759,12.45532,1004.875,76.44127,4.338204
2022-02-02,237.57,69.76465,259.0944,13.25642,1004.271,77.82106,3.444875
2022-02-03,275.23,56.04104,315.9893,13.34214,1003.233,78.2639,4.157815
2022-02-04,252.39,36.16171,240.6574,13.29842,1003.579,78.17327,4.194787
2022-02-05,279.07,49.06864,107.4364,12.9304,990.404,75.21161,3.571698
2022-02-06,247.75,58.77955,105.9657,13.21273,976.967,73.65705,2.840817
2022-02-07,246.43,71.08321,160.344,13.10635,990.922,77.59223,3.580244
2022-02-08,237.25,68.9603,237.219,14.0359,975.931,77.60955,4.203159
2022-02-09,250.09,64.56758,267.6311,14.13977,971.611,78.51728,4.265473
2022-02-10,263.85,61.43521,304.4861,13.3145,971.957,79.31375,4.280005
2022-02-11,254.3,59.21317,279.4331,13.21343,958.263,79.39075,4.080229
2022-02-12,271.25,51.60672,216.3035,13.35758,902.189,76.69595,3.400817
2022-02-13,278.3,43.22923,72.83603,13.12115,980.64,71.20722,3.444602
2022-02-14,207.71,67.01332,97.54922,12.7309,926.078,76.18997,3.900845
2022-02-15,256.73,73.93561,133.0399,12.58027,930.312,77.00352,3.002583
2022-02-16,222.53,60.87208,91.93031,12.30712,948.671,75.34113,2.861588
2022-02-17,176.52,74.65797,168.4393,13.07981,933.898,75.5004,3.366196
2022-02-18,262.69,70.85464,114.2587,13.61234,956.837,77.35378,3.241576
2022-02-19,177.03,47.26284,74.5194,14.02192,1003.536,68.46032,3.084486
2022-02-20,254.69,75.4359,94.9607,13.81989,1006.992,69.43785,3.339787
2022-02-21,260.14,81.56765,125.2055,13.70485,1006.172,73.89266,4.570985
2022-02-22,229.31,84.73385,141.3561,14.10546,1017.748,74.19519,4.177063
2022-02-23,231.22,64.28204,192.4997,13.38093,1007.381,75.42744,4.482857
2022-02-24,269.49,43.36264,177.1408,14.08795,1006.906,77.76507,3.722223
2022-02-25,300.05,31.39325,91.86389,13.9061,1005.782,76.62286,3.699835
2022-02-26,364,30.8425,147.6881,13.95772,1006.041,75.14626,3.296024
2022-02-27,330.95,53.68863,151.4592,13.00761,1005.912,72.37764,3.10697
2022-02-28,374.51,77.28632,194.5782,13.82602,1005.394,74.54374,2.97492
2022-03-01,341.15,77.68687,185.784,14.50454,1006.819,74.25235,3.016299
2022-03-02,318.92,73.29264,167.4509,13.54031,1005.912,74.92206,3.003109
2022-03-03,417.85,37.05549,117.757,14.11357,1005.739,75.78133,3.385681
2022-03-04,446.38,55.27531,89.13611,14.61531,1006.085,73.05551,3.167819
2022-03-05,479.4,57.33621,96.2861,14.65083,1007.122,68.41151,2.992201
2022-03-06,501.03,58.55777,88.74865,14.48924,1006.949,67.12431,3.735886
2022-03-07,566.41,47.85627,177.0739,14.42496,1006.042,71.51618,3.841922
2022-03-08,568.16,53.46229,165.0418,14.02423,1005.004,70.80993,3.96285
2022-03-09,641.16,69.08611,139.9853,13.52728,1006.128,72.08596,3.665479
2022-03-10,485.67,68.2144,116.5008,14.13673,782.223,73.14594,3.888076
2022-03-11,354.44,26.47558,108.1522,14.24823,1006.991,73.14354,4.597515
2022-03-12,370.6,62.21845,76.02499,14.07964,1007.166,68.64511,4.128299
2022-03-13,288.26,76.31607,105.0258,13.54704,1006.171,67.05716,4.439308
2022-03-14,369.88,19.34968,98.75958,12.26328,1006.127,71.67187,4.087374
2022-03-15,276.92,20.17095,108.8333,13.0266,1005.481,71.34577,4.471082
2022-03-16,320.9,12.12569,173.1336,13.54839,1005.739,73.29907,3.148924
2022-03-17,264.74,24.21638,64.38086,14.02206,1006.646,72.22924,2.368517
2022-03-18,264.55,39.46199,111.792,14.04099,1006.777,75.1046,3.172641
2022-03-19,330.64,46.97848,80.73657,13.28405,1006.775,69.52343,3.535653
2022-03-20,280.04,44.75186,83.93485,11.81831,1005.826,66.9296,3.494811
2022-03-21,286.13,32.81742,139.08,11.09249,1006.257,71.36019,3.830479
2022-03-22,286.25,37.22347,122.9893,11.78538,1006.215,72.64823,4.190221
2022-03-23,281.41,28.59534,105.8248,13.41521,990.014,72.94291,3.922099
2022-03-24,284,23.03391,120.5025,13.68039,920.117,72.78766,4.216399
2022-03-25,335.93,27.52211,140.0328,13.98691,915.84,74.61752,4.156137
2022-03-26,338.55,43.36711,127.0085,13.76185,962.755,67.84898,3.843404
2022-03-27,325.19,69.77641,105.3112,13.57825,960.811,63.31051,2.975026
2022-03-28,282.96,56.99736,183.5098,14.02841,1006.042,71.36563,3.708555
2022-03-29,304.49,41.86427,242.5925,14.3417,1006.042,72.92162,4.32119
2022-03-30,334.68,55.03475,159.4018,14.38392,1006.776,74.53732,3.654693
2022-03-31,346.53,69.68394,72.54352,13.92162,1006.69,73.02695,3.489295
2022-04-01,276.94,89.44837,71.35867,13.81747,1006.429,68.51663,3.315036
2022-04-02,364.74,106.1879,76.34247,14.1048,1006.647,60.28538,4.520575
2022-04-03,361.08,100.6486,68.77825,14.21152,1006.516,59.7031,3.107692
2022-04-04,258.46,56.21064,91.41867,14.47546,1006.172,65.7226,3.305669
2022-04-05,306.14,40.39566,177.0142,14.14401,1007.079,70.29846,4.291669
2022-04-06,342.39,94.31403,183.7587,14.37665,1005.782,69.93725,3.801179
2022-04-07,312.85,107.1195,52.67578,14.1363,1006.214,65.47044,3.53351
2022-04-08,276.9,79.5967,52.14254,14.42473,1447.157,57.14254,3.240839
2022-04-09,302.47,82.10674,102.4113,14.68844,1007.942,63.43258,3.691719
2022-04-10,351.01,99.21242,79.00462,13.77408,2048.155,53.11291,3.037225
2022-04-11,203.38,71.08804,65.59763,14.43089,1007.382,52.17034,4.038873
2022-04-12,276.97,53.23723,167.8373,14.64304,1007.078,61.13819,3.625359
2022-04-13,300.27,76.08917,136.5773,14.75278,1006.862,62.36841,3.875328
2022-04-14,291.91,96.97891,82.7072,15.02219,1006.474,54.72077,3.10018
2022-04-15,274.52,105.5739,99.01106,15.18319,1007.295,49.63871,2.862303
2022-04-16,281.63,112.9262,80.85942,14.48513,1114.397,43.10506,3.123929
2022-04-17,222.17,103.8299,68.23024,14.61381,1411.732,38.93164,3.150218
2022-04-18,151.22,108.3532,53.33942,14.42203,1077.84,42.58526,3.340379
