"time","Spot_Price","Solar_photovoltaic","Combined_cycle","fe_year"
2023-02-22,188.47,81.14216,226.8945,2023
2023-02-23,182.25,70.28151,185.1726,2023
2023-02-24,180.44,92.59713,222.2348,2023
2023-02-25,207.02,69.99166,162.3462,2023
2023-02-26,186.05,78.85324,82.35855,2023
2023-02-27,149.24,99.65722,92.11454,2023
2023-02-28,185.42,106.0227,112.2774,2023
2023-03-01,195.75,105.4363,205.6243,2023
2023-03-02,196.68,108.3521,200.3963,2023
2023-03-03,200.16,112.7645,199.331,2023
2023-03-04,193.41,107.0085,166.2385,2023
2023-03-05,197.27,50.17881,215.6542,2023
2023-03-06,203.49,52.13232,239.1733,2023
2023-03-07,188.61,70.05191,77.54273,2023
2023-03-08,136.62,59.66245,55.54828,2023
2023-03-09,136.16,54.55555,35.34539,2023
2023-03-10,64.24,95.38527,36.52683,2023
2023-03-11,70.34,78.41459,39.96382,2023
2023-03-12,139.36,108.0259,63.45585,2023
2023-03-13,90.65,95.06675,47.14258,2023
2023-03-14,37.84,114.1446,80.64772,2023
2023-03-15,180.83,125.3213,144.1833,2023
2023-03-16,160.89,111.012,70.93789,2023
2023-03-17,121.07,86.41552,62.37882,2023
2023-03-18,155.42,82.47809,63.93402,2023
2023-03-19,156.25,115.5113,112.0994,2023
2023-03-20,172.56,124.644,143.5986,2023
2023-03-21,166.55,123.2009,142.1345,2023
2023-03-22,150.84,122.2558,93.28963,2023
2023-03-23,142.86,114.7954,64.59419,2023
2023-03-24,94.31,88.8023,64.6407,2023
2023-03-25,87.31,112.7678,56.06737,2023
2023-03-26,86.99,99.46384,48.43361,2023
2023-03-27,141.36,126.1053,104.657,2023
2023-03-28,177.58,132.7198,117.9018,2023
2023-03-29,141.36,117.6963,60.92384,2023
2023-03-30,69.61,106.9374,51.7392,2023
2023-03-31,58.75,89.55452,50.49749,2023
2023-04-01,120.84,96.46862,53.5111,2023
2023-04-02,53.61,112.6933,56.97069,2023
2023-04-03,94.33,129.8435,82.97374,2023
2023-04-04,133.37,117.2318,56.72061,2023
2023-04-05,109.1,140.2094,74.85167,2023
2023-04-06,183.73,134.4172,81.15701,2023
2023-04-07,165.05,128.9091,108.9846,2023
2023-04-08,175.23,134.0676,109.5413,2023
2023-04-09,180.73,117.3347,106.666,2023
2023-04-10,149,115.5696,83.52277,2023
2023-04-11,113.43,139.6691,81.01895,2023
2023-04-12,135.39,105.7824,58.33021,2023
2023-04-13,117.45,123.0928,57.39882,2023
2023-04-14,131.4,112.1603,41.24982,2023
2023-04-15,67.04,124.2402,52.31899,2023
2023-04-16,59.59,120.8603,68.22114,2023
2023-04-17,126.64,144.7048,67.90072,2023
2023-04-18,149.81,144.642,82.2717,2023
2023-04-19,172.53,137.8446,116.0879,2023
2023-04-20,171.11,140.1823,148.878,2023
2023-04-21,166.42,116.2018,129.5229,2023
2023-04-22,169.52,109.4323,83.87632,2023
2023-04-23,156.17,117.7957,75.02912,2023
2023-04-24,133.7,146.6727,107.5814,2023
2023-04-25,172.08,145.6587,125.3143,2023
2023-04-26,145.65,146.787,182.5453,2023
2023-04-27,154.45,126.9968,206.5684,2023
2023-04-28,161.86,111.4886,165.9106,2023
2023-04-29,159.3,104.1013,110.9681,2023
2023-04-30,143.96,110.0284,99.09081,2023
2023-05-01,154.66,129.3977,97.63184,2023
2023-05-02,152.93,136.2548,142.1108,2023
2023-05-03,154.96,127.3373,104.6737,2023
2023-05-04,124.58,142.9908,88.94366,2023
2023-05-05,149.47,157.4175,132.1443,2023
2023-05-06,159.02,144.3371,99.83516,2023
2023-05-07,151.64,143.1609,89.46548,2023
2023-05-08,150.85,142.878,116.2133,2023
2023-05-09,143.76,140.5458,107.5578,2023
2023-05-10,132.13,156.2523,101.8276,2023
2023-05-11,138.02,148.3925,90.90038,2023
2023-05-12,135.11,138.1912,95.85262,2023
2023-05-13,123.77,134.953,83.36019,2023
2023-05-14,116.21,123.7563,83.35851,2023
2023-05-15,131.59,146.0111,85.58001,2023
2023-05-16,100.61,152.4109,79.04046,2023
2023-05-17,104.63,123.6963,66.38801,2023
2023-05-18,98.33,128.0704,72.83438,2023
2023-05-19,109.31,129.3259,70.92262,2023
2023-05-20,103.77,111.3456,72.6896,2023
2023-05-21,85.08,102.1632,85.14891,2023
2023-05-22,126.66,78.30102,118.3718,2023
2023-05-23,131.69,78.51973,125.6254,2023
2023-05-24,130.27,113.5766,136.2598,2023
2023-05-25,133.89,123.976,95.13757,2023
2023-05-26,123.59,95.02617,87.34991,2023
2023-05-27,134.83,74.76263,141.2494,2023
2023-05-28,145.69,86.48996,139.4744,2023
2023-05-29,130.04,106.4571,153.3916,2023
2023-05-30,127.78,107.3255,186.5008,2023
2023-05-31,137.32,130.0501,183.4385,2023
2023-06-01,125.71,100.1117,177.6589,2023
2023-06-02,123.39,105.0001,152.9695,2023
2023-06-03,129.67,120.5874,141.9441,2023
2023-06-04,128.06,116.9438,128.3517,2023
2023-06-05,133.28,127.5244,176.3453,2023
2023-06-06,125.1,138.6129,155.4804,2023
2023-06-07,114.85,60.99739,160.4819,2023
2023-06-08,126.27,67.54298,164.3506,2023
2023-06-09,128.63,120.8456,112.7161,2023
2023-06-10,125.8,135.2553,114.7068,2023
2023-06-11,125.74,131.1531,128.5976,2023
2023-06-12,127.44,125.5605,202.7538,2023
2023-06-13,135.87,125.6315,149.8869,2023
2023-06-14,130.35,143.6988,128.98,2023
2023-06-15,143.3,153.3294,158.3026,2023
2023-06-16,167.12,152.3799,181.6356,2023
2023-06-17,170.98,141.9099,118.423,2023
2023-06-18,169.09,113.7008,119.5015,2023
2023-06-19,144.63,119.1111,181.5063,2023
2023-06-20,158.28,121.2331,227.9087,2023
2023-06-21,160.32,101.5625,232.5521,2023
2023-06-22,178.16,155.4085,213.8841,2023
2023-06-23,166.1,149.8178,174.6712,2023
2023-06-24,155.77,150.153,107.8873,2023
2023-06-25,168.68,137.0563,126.5965,2023
2023-06-26,132.43,148.9019,132.3966,2023
2023-06-27,151.21,138.2857,149.3527,2023
2023-06-28,134.29,139.4254,192.614,2023
2023-06-29,156.6,146.3332,152.9066,2023
2023-06-30,152.15,155.67,5.37668,2023
