"time","exports_francia","imports_francia","saldo_francia","exports_portugal","imports_portugal","saldo_portugal","exports_marruecos","imports_marruecos","saldo_marruecos","exports_andorra","imports_andorra","saldo_andorra","output_baleares","input_baleares"
"2022-07-05T00:00:00.000+02:00",-22134.642,3896.48,-18238.162,-50418.518,1830.167,-48588.351,-10092.7,211.3,-9881.4,-811.39,0,-811.39,-1944.95,1944.95
"2022-07-06T00:00:00.000+02:00",-21613.047,4125.111,-17487.936,-43770.217,4440.102,-39330.115,-12213.3,37.5,-12175.8,-780.48,0,-780.48,-2065.003,2065.003
"2022-07-07T00:00:00.000+02:00",-29311.353,4698.364,-24612.989,-45184.296,5687.275,-39497.021,-6589,333.5,-6255.5,-791.97,0,-791.97,-3700.729,3700.729
"2022-07-08T00:00:00.000+02:00",-30745.652,29.474,-30716.178,-41537.54,2671.46,-38866.08,-5078.1,263.8,-4814.3,-871.07,0,-871.07,-2168.51,2168.51
"2022-07-09T00:00:00.000+02:00",-38122.097,1011.244,-37110.853,-39454.987,1380.759,-38074.228,-2274.5,641.3,-1633.2,-914.16,0,-914.16,-2206.526,2206.526
"2022-07-10T00:00:00.000+02:00",-44008.66,500.981,-43507.679,-49252.386,1235.802,-48016.584,-833.8,5419.9,4586.1,-873.41,0,-873.41,-1831.292,1831.292
"2022-07-11T00:00:00.000+02:00",-33572.738,833.876,-32738.862,-43446.722,1000.856,-42445.866,-1367.1,1590,222.9,-747.93,0,-747.93,-1309.176,1309.176
"2022-07-12T00:00:00.000+02:00",-30723.539,4435.906,-26287.633,-36970.437,2025.9,-34944.537,-2502.5,1566.3,-936.2,-980.33,0,-980.33,-1551.571,1551.571
"2022-07-13T00:00:00.000+02:00",-40405.726,3847.495,-36558.231,-51750.56,0,-51750.56,-3045.8,872.5,-2173.3,-578.56,0,-578.56,-1083.369,1083.369
"2022-07-14T00:00:00.000+02:00",-34390.512,5102.737,-29287.775,-43969.414,1136.479,-42832.935,-4054.1,309.7,-3744.4,-448.59,0,-448.59,-1940.199,1940.199
"2022-07-15T00:00:00.000+02:00",-40307.448,3815.095,-36492.353,-57163.291,337.461,-56825.83,-1556.1,1639.5,83.4000000000001,-438.95,0,-438.95,-1434.758,1434.758
"2022-07-16T00:00:00.000+02:00",-48667.952,4158.375,-44509.577,-61884.076,0,-61884.076,-955,1056,101,-391.98,0,-391.98,-1598.228,1598.228
"2022-07-17T00:00:00.000+02:00",-55417.065,7209.74,-48207.325,-58091.134,0,-58091.134,-640.4,1084.6,444.2,-372.95,0,-372.95,-4743.661,4743.661
"2022-07-18T00:00:00.000+02:00",-36773.71,5970.022,-30803.688,-48611.679,3.28,-48608.399,-2054.8,687.5,-1367.3,-448.17,0,-448.17,-2897.641,2897.641
"2022-07-19T00:00:00.000+02:00",-32745.255,4280.831,-28464.424,-34223.846,2720.71,-31503.136,-3686.2,300.9,-3385.3,-458.95,0,-458.95,-2371.162,2371.162
"2022-07-20T00:00:00.000+02:00",-37866.934,7326.958,-30539.976,-33449.816,1317.847,-32131.969,-4871.2,194.2,-4677,-705.31,0,-705.31,-2789.553,2789.553
"2022-07-21T00:00:00.000+02:00",-33762.555,6918.791,-26843.764,-49504.534,156.6,-49347.934,-4526.3,273.4,-4252.9,-789.31,0,-789.31,-3066.034,3066.034
"2022-07-22T00:00:00.000+02:00",-35392.952,6921.593,-28471.359,-39542.54,2272.978,-37269.562,-6300.5,227.7,-6072.8,-765.52,0,-765.52,-3219.61,3219.61
"2022-07-23T00:00:00.000+02:00",-46564.591,6856.756,-39707.835,-47674.87,1099.666,-46575.204,-10405.7,155,-10250.7,-761.11,0,-761.11,-2056.838,2056.838
"2022-07-24T00:00:00.000+02:00",-49127.789,7227.857,-41899.932,-51392.653,1058.293,-50334.36,-10096.7,27.5,-10069.2,-726.16,0,-726.16,-3104.093,3104.093
"2022-07-25T00:00:00.000+02:00",-43128.505,6687.116,-36441.389,-40350.21,1019.738,-39330.472,-12730.2,55.4,-12674.8,-755.14,0,-755.14,-1518.522,1518.522
"2022-07-26T00:00:00.000+02:00",-42352.623,8020.3,-34332.323,-49624.626,436.4,-49188.226,-6849,223,-6626,-743.03,0,-743.03,-1387.542,1387.542
"2022-07-27T00:00:00.000+02:00",-32863.962,6152.757,-26711.205,-34799.525,1388.798,-33410.727,-10025.1,287.2,-9737.9,-754.74,0,-754.74,-1576.238,1576.238
"2022-07-28T00:00:00.000+02:00",-29373.963,6083.92,-23290.043,-4925.308,16639.745,11714.437,-8997.4,274.8,-8722.6,-754.85,0,-754.85,-1235.563,1235.563
"2022-07-29T00:00:00.000+02:00",-32707.094,5274.69,-27432.404,-26841.503,4634.968,-22206.535,-9370.5,258.3,-9112.2,-660,0,-660,-1324.469,1324.469
"2022-07-30T00:00:00.000+02:00",-31163.851,4946.911,-26216.94,-48385.618,3292.586,-45093.032,-5784.8,319.4,-5465.4,-733.88,0,-733.88,-2488.32,2488.32
"2022-07-31T00:00:00.000+02:00",-31887.282,4146.769,-27740.513,-50817.23,2466.357,-48350.873,-2282,411.1,-1870.9,-699.14,0,-699.14,-4482.821,4482.821
"2022-08-01T00:00:00.000+02:00",-33681.269,3840.961,-29840.308,-43642.181,1712.528,-41929.653,-9509.7,213.9,-9295.8,-715.92,0,-715.92,-1716.076,1716.076
"2022-08-02T00:00:00.000+02:00",-38046.901,3752.544,-34294.357,-37560.187,1773.856,-35786.331,-13034.7,4,-13030.7,-744.26,0,-744.26,-1538.525,1538.525
"2022-08-03T00:00:00.000+02:00",-34553.47,3793.85,-30759.62,-42217.979,969.841,-41248.138,-10353.9,198.8,-10155.1,-761.46,0,-761.46,-2293.445,2293.445
"2022-08-04T00:00:00.000+02:00",-37419.175,3617.104,-33802.071,-47314.169,925.187,-46388.982,-12221.5,52.7,-12168.8,-691.04,0,-691.04,-3167.51,3167.51
"2022-08-05T00:00:00.000+02:00",-35301.12,2034.426,-33266.694,-53406.415,1660.9,-51745.515,-12454.5,27.1,-12427.4,-688.37,0,-688.37,-3378.414,3378.414
"2022-08-06T00:00:00.000+02:00",-53545.359,74.902,-53470.457,-48858.233,260.761,-48597.472,-9648,85,-9563,-674.58,0,-674.58,-2894.572,2894.572
"2022-08-07T00:00:00.000+02:00",-49798.339,1176.311,-48622.028,-46702.351,156.2,-46546.151,-6848.2,285.1,-6563.1,-642.92,0,-642.92,-4164.998,4164.998
"2022-08-08T00:00:00.000+02:00",-60279.013,345.554,-59933.459,-40416.356,620.096,-39796.26,-10892.8,290.5,-10602.3,-631.36,0,-631.36,-3331.801,3331.801
"2022-08-09T00:00:00.000+02:00",-53405.78,0,-53405.78,-42270.435,612.739,-41657.696,-12445.5,0,-12445.5,-673.67,0,-673.67,-3382.041,3382.041
"2022-08-10T00:00:00.000+02:00",-55382.807,0,-55382.807,-27407.926,1471.559,-25936.367,-7894.3,235.1,-7659.2,-615.95,0,-615.95,-3454.143,3454.143
"2022-08-11T00:00:00.000+02:00",-58575.808,0,-58575.808,-30082.012,2121,-27961.012,-9663.7,35.5,-9628.2,-632.88,0,-632.88,-3334.478,3334.478
"2022-08-12T00:00:00.000+02:00",-55315.443,0,-55315.443,-23282.532,2002.84,-21279.692,-9493.1,43.4,-9449.7,-513.92,0,-513.92,-2916.863,2916.863
"2022-08-13T00:00:00.000+02:00",-60953.859,414.056,-60539.803,-29679.586,1546.282,-28133.304,-7008.7,422.6,-6586.1,-673.26,0,-673.26,-2959.719,2959.719
"2022-08-14T00:00:00.000+02:00",-55043.365,1580.977,-53462.388,-26446.323,7874.576,-18571.747,-3808.8,475.8,-3333,-644.59,0,-644.59,-3373.79,3373.79
"2022-08-15T00:00:00.000+02:00",-63467.392,1523.624,-61943.768,-22844.912,8032.439,-14812.473,-7176.7,335.1,-6841.6,-674.87,0,-674.87,-3110.055,3110.055
"2022-08-16T00:00:00.000+02:00",-48992.039,91.947,-48900.092,-25574.519,6210.401,-19364.118,-8655.2,226.3,-8428.9,-544.04,0,-544.04,-3633.595,3633.595
"2022-08-17T00:00:00.000+02:00",-28623.403,1830.03,-26793.373,-24989.089,9145.816,-15843.273,-12372.9,0,-12372.9,-613.8,0,-613.8,-2673.864,2673.864
"2022-08-18T00:00:00.000+02:00",-18059.748,1170.863,-16888.885,-47234.502,1392.544,-45841.958,-13341.1,0.2,-13340.9,-605.47,0,-605.47,-2180.52,2180.52
"2022-08-19T00:00:00.000+02:00",-31951.924,1174.055,-30777.869,-44225.558,1544.108,-42681.45,-11162.9,16.7,-11146.2,-538.8,0,-538.8,-2287.224,2287.224
"2022-08-20T00:00:00.000+02:00",-59001.945,1141.72,-57860.225,-41092.355,1081.992,-40010.363,-9983.6,135.7,-9847.9,-668.36,0,-668.36,-2318.977,2318.977
"2022-08-21T00:00:00.000+02:00",-46406.488,117.311,-46289.177,-28308.239,2486.76,-25821.479,-11979.1,0,-11979.1,-652.84,0,-652.84,-3543.263,3543.263
"2022-08-22T00:00:00.000+02:00",-30950.631,1735.707,-29214.924,-32527.493,3560.761,-28966.732,-12502,139.4,-12362.6,-641.09,0,-641.09,-1621.167,1621.167
"2022-08-23T00:00:00.000+02:00",-46841.605,2132.924,-44708.681,-35823.644,2492.704,-33330.94,-11901.6,1.6,-11900,-882.51,0,-882.51,-1302.091,1302.091
"2022-08-24T00:00:00.000+02:00",-45372.901,0.006,-45372.895,-36151.562,2465.997,-33685.565,-11796.7,1.7,-11795,-727.3,0,-727.3,-1499.169,1499.169
"2022-08-25T00:00:00.000+02:00",-43919.23,103.425,-43815.805,-27217.936,4232.784,-22985.152,-10333.1,239.6,-10093.5,-698.5,0,-698.5,-1424.909,1424.909
"2022-08-26T00:00:00.000+02:00",-45948.515,6.72,-45941.795,-44392.584,3099.429,-41293.155,-7034.4,268,-6766.4,-554.01,0,-554.01,-1082.938,1082.938
"2022-08-27T00:00:00.000+02:00",-62382.882,235.811,-62147.071,-45171.423,557.688,-44613.735,-5001.7,523.7,-4478,-663.41,0,-663.41,-1299.931,1299.931
"2022-08-28T00:00:00.000+02:00",-59107.382,12.492,-59094.89,-40051.622,2617.6,-37434.022,-3618.3,1046.9,-2571.4,-609.4,0,-609.4,-3205.094,3205.094
"2022-08-29T00:00:00.000+02:00",-56692.062,309.528,-56382.534,-30508.275,3985.803,-26522.472,-8396.7,271.3,-8125.4,-664.84,0,-664.84,-1301.185,1301.185
"2022-08-30T00:00:00.000+02:00",-58269.369,0.815,-58268.554,-26751.402,3567.132,-23184.27,-7883.1,301.9,-7581.2,-688.59,0,-688.59,-1440.849,1440.849
"2022-08-31T00:00:00.000+02:00",-56864.668,0.001,-56864.667,-29989.169,7744.054,-22245.115,-9405.9,346.9,-9059,-622.74,0,-622.74,-1821.83,1821.83
"2022-09-01T00:00:00.000+02:00",-59763.796,0,-59763.796,-24837.319,5404.744,-19432.575,-7703.7,366.9,-7336.8,-673.89,0,-673.89,-1519.388,1519.388
"2022-09-02T00:00:00.000+02:00",-60617.25,0.005,-60617.245,-35392.306,2015.7,-33376.606,-8079.3,299.6,-7779.7,-668.98,0,-668.98,-1739.318,1739.318
"2022-09-03T00:00:00.000+02:00",-64987.009,1.003,-64986.006,-25017.418,3595.618,-21421.8,-4220,560.5,-3659.5,-655.96,0,-655.96,-3374.222,3374.222
"2022-09-04T00:00:00.000+02:00",-63010.938,0,-63010.938,-32690.073,4033.975,-28656.098,-2515.2,1425.3,-1089.9,-625.07,0,-625.07,-3439.066,3439.066
"2022-09-05T00:00:00.000+02:00",-51821.037,1797.982,-50023.055,-36935.074,4191.481,-32743.593,-7149.7,383.7,-6766,-620.76,0,-620.76,-2008.627,2008.627
"2022-09-06T00:00:00.000+02:00",-51052.019,143.455,-50908.564,-46462.899,2515.033,-43947.866,-8547.8,292.3,-8255.5,-633.59,0,-633.59,-1968.927,1968.927
"2022-09-07T00:00:00.000+02:00",-65646.331,5918.761,-59727.57,-47676.833,584.064,-47092.769,-4608.7,304.2,-4304.5,-645.04,0,-645.04,-4835.894,4835.894
"2022-09-08T00:00:00.000+02:00",-59474.54,0,-59474.54,-39372.454,2653.637,-36718.817,-6461.1,339.8,-6121.3,-463.24,0,-463.24,-2283.854,2283.854
"2022-09-09T00:00:00.000+02:00",-66392.603,226.838,-66165.765,-32520.952,6761.976,-25758.976,-7183.4,295.3,-6888.1,-603.23,0,-603.23,-1857.471,1857.471
"2022-09-10T00:00:00.000+02:00",-69184.624,128.026,-69056.598,-28021.185,6710.379,-21310.806,-9114.8,243.1,-8871.7,-667.11,0,-667.11,-1174.046,1174.046
"2022-09-11T00:00:00.000+02:00",-74383.693,37.631,-74346.062,-38428.477,819.468,-37609.009,-6604,176.2,-6427.8,-654.7,0,-654.7,-1790.985,1790.985
"2022-09-12T00:00:00.000+02:00",-58874.804,0,-58874.804,-9579.746,21368.287,11788.541,-15037.4,0,-15037.4,-717.24,0,-717.24,-2312.886,2312.886
"2022-09-13T00:00:00.000+02:00",-52917.598,0.1,-52917.498,-9839.65,23986.049,14146.399,-13258.8,1.3,-13257.5,-653.39,0,-653.39,-3778.142,3778.142
"2022-09-14T00:00:00.000+02:00",-51450.344,769.124,-50681.22,-24230.458,11719.276,-12511.182,-11629.8,2.8,-11627,-561.83,0,-561.83,-4329.806,4329.806
"2022-09-15T00:00:00.000+02:00",-57962.856,0.295,-57962.561,-41526.342,1580.528,-39945.814,-8050.5,231.6,-7818.9,-530.23,0,-530.23,-2110.838,2110.838
"2022-09-16T00:00:00.000+02:00",-57940.782,1.334,-57939.448,-54227.721,691.602,-53536.119,-8908,124.7,-8783.3,-635.74,0,-635.74,-1622.938,1622.938
"2022-09-17T00:00:00.000+02:00",-65631.457,0.007,-65631.45,-52181.792,715.84,-51465.952,-5835.5,233.3,-5602.2,-728.44,0,-728.44,-3554.798,3554.798
"2022-09-18T00:00:00.000+02:00",-64050.268,350.607,-63699.661,-32974.036,1869.239,-31104.797,-7337.7,160.2,-7177.5,-692.66,0,-692.66,-2904.25,2904.25
"2022-09-19T00:00:00.000+02:00",-51568.313,3.912,-51564.401,-34950.256,4131.736,-30818.52,-9327.4,214,-9113.4,-677.96,0,-677.96,-1176.854,1176.854
"2022-09-20T00:00:00.000+02:00",-54915.343,0.137,-54915.206,-51512.977,1521.481,-49991.496,-9510.7,223.4,-9287.3,-685.23,0,-685.23,-1430.526,1430.526
"2022-09-21T00:00:00.000+02:00",-54687.599,0.058,-54687.541,-41217.834,1093.504,-40124.33,-9772.9,261.5,-9511.4,-686.05,0,-686.05,-1224.72,1224.72
"2022-09-22T00:00:00.000+02:00",-44354.351,159.854,-44194.497,-44290.327,2935.726,-41354.601,-6325.4,493.9,-5831.5,-682.66,0,-682.66,-1050.451,1050.451
"2022-09-23T00:00:00.000+02:00",-52902.21,239.28,-52662.93,-47624.358,781.228,-46843.13,-8356.4,217.9,-8138.5,-634.86,0,-634.86,-1752.969,1752.969
"2022-09-24T00:00:00.000+02:00",-61651.267,1.442,-61649.825,-26200.164,4157.661,-22042.503,-11471,0.5,-11470.5,-735.83,0,-735.83,-1871.857,1871.857
"2022-09-25T00:00:00.000+02:00",-60336.203,318.736,-60017.467,-17473.15,6930.716,-10542.434,-16664.4,0,-16664.4,-707.04,0,-707.04,-2510.092,2510.092
"2022-09-26T00:00:00.000+02:00",-58281.554,329.836,-57951.718,-21234.08,8444.653,-12789.427,-15728.2,0,-15728.2,-685.66,0,-685.66,-1825.546,1825.546
"2022-09-27T00:00:00.000+02:00",-56536.788,362.155,-56174.633,-33974.021,5070.853,-28903.168,-14042.9,0,-14042.9,-689.77,0,-689.77,-2957.645,2957.645
"2022-09-28T00:00:00.000+02:00",-59718.017,126.736,-59591.281,-26152.542,9753.923,-16398.619,-4102,549.8,-3552.2,-747.31,0,-747.31,-2752.487,2752.487
"2022-09-29T00:00:00.000+02:00",-57554.351,10.184,-57544.167,-18907.928,11647.711,-7260.217,-1941.3,1019.4,-921.9,-709,0,-709,-2954.535,2954.535
"2022-09-30T00:00:00.000+02:00",-55561.398,1.415,-55559.983,-44865.611,1453.286,-43412.325,-3021.7,683.8,-2337.9,-706.5,0,-706.5,-2534.198,2534.198
"2022-10-01T00:00:00.000+02:00",-35049.171,14240.343,-20808.828,-48725.617,1288.696,-47436.921,-5297.1,570.1,-4727,-761.23,0,-761.23,-3133.772,3133.772
"2022-10-02T00:00:00.000+02:00",-42561.835,1476.415,-41085.42,-44976.865,1958.232,-43018.633,-10457.7,212,-10245.7,-720.86,0,-720.86,-2284.243,2284.243
"2022-10-03T00:00:00.000+02:00",-56554.8,9.872,-56544.928,-26943.371,5204.118,-21739.253,-8532.3,124.7,-8407.6,-695.94,0,-695.94,-961.891,961.891
"2022-10-04T00:00:00.000+02:00",-50642.946,279.986,-50362.96,-35586.312,2056.507,-33529.805,-7643,216.6,-7426.4,-687.2,0,-687.2,-1282.651,1282.651
"2022-10-05T00:00:00.000+02:00",-54877.153,597.326,-54279.827,-36746.864,2833.036,-33913.828,-6135.76,298,-5837.76,-1099.13,0,-1099.13,-1597.753,1597.753
"2022-10-06T00:00:00.000+02:00",-51792.964,0,-51792.964,-50892.942,2015.396,-48877.546,-4340.8,360.6,-3980.2,-1219.69,0,-1219.69,-2513.375,2513.375
"2022-10-07T00:00:00.000+02:00",-59187.781,0.041,-59187.74,-43674.084,1453.676,-42220.408,-5163.3,270.8,-4892.5,-1094.98,0,-1094.98,-1196.727,1196.727
"2022-10-08T00:00:00.000+02:00",-56203.841,126.978,-56076.863,-58085.471,698.625,-57386.846,-5815.2,87.9,-5727.3,-748.14,0,-748.14,-2259.705,2259.705
"2022-10-09T00:00:00.000+02:00",-48712.117,597.865,-48114.252,-52673.109,1312.592,-51360.517,-5764.9,138.1,-5626.8,-721.73,0,-721.73,-3295.296,3295.296
"2022-10-10T00:00:00.000+02:00",-47975.775,471.29,-47504.485,-38563.799,998.888,-37564.911,-4249.1,527.6,-3721.5,-665.03,0,-665.03,-1061.338,1061.338
"2022-10-11T00:00:00.000+02:00",-63299.944,0.006,-63299.938,-36359.56,2615.121,-33744.439,-6348.9,73.1,-6275.8,-617.54,0,-617.54,-1043.971,1043.971
"2022-10-12T00:00:00.000+02:00",-64815.667,0,-64815.667,-54748.188,448.67,-54299.518,-7838.2,0,-7838.2,-761.31,0,-761.31,-1205.971,1205.971
"2022-10-13T00:00:00.000+02:00",-61802.269,605.222,-61197.047,-44843.756,1548.933,-43294.823,-3473.8,389.1,-3084.7,-592.41,0,-592.41,-1242.13,1242.13
"2022-10-14T00:00:00.000+02:00",-64428.197,42.733,-64385.464,-41368.665,2575.557,-38793.108,-5184.6,164.8,-5019.8,-640.8,0,-640.8,-1675.296,1675.296
"2022-10-15T00:00:00.000+02:00",-61907.927,43.114,-61864.813,-34301.08,5636.82,-28664.26,-6846,183,-6663,-678.26,0,-678.26,-1792.973,1792.973
"2022-10-16T00:00:00.000+02:00",-30838.042,7276.382,-23561.66,-40747.38,9363.555,-31383.825,-9754.9,69.8,-9685.1,-634.01,0,-634.01,-2114.639,2114.639
"2022-10-17T00:00:00.000+02:00",-32825.515,2422.97,-30402.545,-37252.803,3707.405,-33545.398,-12278.1,29.5,-12248.6,-615.13,0,-615.13,-1919.204,1919.204
"2022-10-18T00:00:00.000+02:00",-43175.091,505.766,-42669.325,-23108.116,11888.143,-11219.973,-11748.6,130.8,-11617.8,-673.84,0,-673.84,-2685.485,2685.485
"2022-10-19T00:00:00.000+02:00",-43387.29,529.801,-42857.489,-16472.826,24915.673,8442.847,-10242.7,90.4,-10152.3,-674.59,0,-674.59,-2692.785,2692.785
"2022-10-20T00:00:00.000+02:00",-45373.676,153.614,-45220.062,-25343.422,15694.205,-9649.217,-9472.1,56.9,-9415.2,-668.04,0,-668.04,-2779.273,2779.273
"2022-10-21T00:00:00.000+02:00",-48246.707,228.525,-48018.182,-25315.851,11183.991,-14131.86,-9954.5,275.1,-9679.4,-353.36,0,-353.36,-2598.047,2598.047
"2022-10-22T00:00:00.000+02:00",-40002.474,674.119,-39328.355,-17056.758,24225.968,7169.21000000001,-9963.6,133.8,-9829.8,-672.56,0,-672.56,-2115.936,2115.936
"2022-10-23T00:00:00.000+02:00",-51876.44,13254.042,-38622.398,-25236.088,13193.49,-12042.598,-7695,297.1,-7397.9,-589.66,0,-589.66,-2206.224,2206.224
"2022-10-24T00:00:00.000+02:00",-2.415,75949.946,75947.531,-45246.08,7815.312,-37430.768,-9788.4,151.7,-9636.7,-201.46,0,-201.46,-2272.191,2272.191
"2022-10-25T00:00:00.000+02:00",-13212.604,22328.643,9116.039,-31536.293,13325.021,-18211.272,-12264.9,50.8,-12214.1,-492.34,0,-492.34,-2623.967,2623.967
"2022-10-26T00:00:00.000+02:00",-9280.123,34174.571,24894.448,-31530.896,16405.202,-15125.694,-12503.6,83.5,-12420.1,-502.89,0,-502.89,-2415.356,2415.356
"2022-10-27T00:00:00.000+02:00",-14078.481,15923.634,1845.153,-27673.504,16555.742,-11117.762,-11506.5,126.1,-11380.4,-498.45,0,-498.45,-2310.422,2310.422
"2022-10-28T00:00:00.000+02:00",-6859.738,34085.791,27226.053,-23741.973,11883.269,-11858.704,-8440,381,-8059,-358,0,-358,-1827.49,1827.49
"2022-10-29T00:00:00.000+02:00",-34557.807,15358.672,-19199.135,-34869.589,6982.872,-27886.717,-7805.8,333.8,-7472,-677.02,0,-677.02,-2101.118,2101.118
"2022-10-30T00:00:00.000+02:00",-156.676,71352.776,71196.1,-61155.392,1397.504,-59757.888,-7725,279.8,-7445.2,-682.38,0,-682.38,-1126.743,1126.743
"2022-10-31T00:00:00.000+01:00",-3284.235,46811.568,43527.333,-33704.451,6797.285,-26907.166,-9215.1,165.1,-9050,-361.02,0,-361.02,-1029.413,1029.413
"2022-11-01T00:00:00.000+01:00",-89.148,56710.637,56621.489,-42944.724,5278.755,-37665.969,-8555.37,197.04,-8358.33,-663.86,0,-663.86,-1693.44,1693.44
"2022-11-02T00:00:00.000+01:00",-721.138,57062.459,56341.321,-31974.823,6531.594,-25443.229,-5793.3,211,-5582.3,-156.27,0.4,-155.87,-1334.75,1334.75
"2022-11-03T00:00:00.000+01:00",-13831.97,37542.947,23710.977,-26821.151,8289.711,-18531.44,-4010.5,214.8,-3795.7,0,0,0,-1321.228,1321.228
"2022-11-04T00:00:00.000+01:00",-49223.024,1496.556,-47726.468,-33730.525,4513.228,-29217.297,-4305.3,594.2,-3711.1,-78.33,0,-78.33,-1017.923,1017.923
"2022-11-05T00:00:00.000+01:00",-59289.851,5014.369,-54275.482,-39519.985,4389.066,-35130.919,-6614.9,429.2,-6185.7,-768.42,0,-768.42,-1018.266,1018.266
"2022-11-06T00:00:00.000+01:00",-19813.328,32686.049,12872.721,-53874.172,2859.914,-51014.258,-7100.7,189.1,-6911.6,-728.87,0,-728.87,-1449.922,1449.922
"2022-11-07T00:00:00.000+01:00",-20373.1,11177.57,-9195.53,-33915.369,10884.09,-23031.279,-6377.9,786.7,-5591.2,-551.69,0,-551.69,-1173.225,1173.225
"2022-11-08T00:00:00.000+01:00",-22675.639,11334.678,-11340.961,-25856.087,15969.964,-9886.123,-6793,178.9,-6614.1,-708.05,0,-708.05,-1356.222,1356.222
"2022-11-09T00:00:00.000+01:00",-31046.957,10544.078,-20502.879,-36662.231,3561.375,-33100.856,-4199.1,585.5,-3613.6,-694.06,0,-694.06,-1156.809,1156.809
"2022-11-10T00:00:00.000+01:00",-39333.154,344.808,-38988.346,-31358.008,6664.287,-24693.721,-3151.4,969.2,-2182.2,-761.26,0,-761.26,-1609.027,1609.027
"2022-11-11T00:00:00.000+01:00",-45453.174,40.276,-45412.898,-10936.632,26631.801,15695.169,-2703.2,1369.4,-1333.8,-676.87,0,-676.87,-1997.569,1997.569
"2022-11-12T00:00:00.000+01:00",-58328.48,296.403,-58032.077,-30502.413,4991.246,-25511.167,-4727,594,-4133,-760.44,0,-760.44,-2250.719,2250.719
"2022-11-13T00:00:00.000+01:00",-49153.851,550.289,-48603.562,-22549.688,13609.135,-8940.553,-1627.6,2744.7,1117.1,-722.32,0,-722.32,-2254.435,2254.435
"2022-11-14T00:00:00.000+01:00",-42931.667,327.896,-42603.771,-21188.541,10320.779,-10867.762,-4738.7,1412.9,-3325.8,-645.77,0,-645.77,-1617.272,1617.272
"2022-11-15T00:00:00.000+01:00",-49896.334,658.279,-49238.055,-19233.238,17720.426,-1512.812,-3929.3,442.4,-3486.9,-634.13,0,-634.13,-1956.83,1956.83
"2022-11-16T00:00:00.000+01:00",-59840.508,3.728,-59836.78,-21590.293,12418.776,-9171.517,-3616.4,1052.8,-2563.6,-574.61,0,-574.61,-2472.379,2472.379
"2022-11-17T00:00:00.000+01:00",-64286.654,0.123,-64286.531,-15902.046,11756.378,-4145.668,-2105.5,607.5,-1498,-794.83,0,-794.83,-2884.292,2884.292
"2022-11-18T00:00:00.000+01:00",-59185.326,725.188,-58460.138,-6373.425,23760.037,17386.612,-1133.9,961.8,-172.1,-712.19,0,-712.19,-2363.688,2363.688
"2022-11-19T00:00:00.000+01:00",-74543.187,0,-74543.187,-38350.181,3651.879,-34698.302,-448.8,1371.7,922.9,-796.71,0,-796.71,-2395.31,2395.31
"2022-11-20T00:00:00.000+01:00",-58499.444,2.231,-58497.213,-24130.653,10127.622,-14003.031,-1271.1,1535.6,264.5,-772.74,0,-772.74,-2171.146,2171.146
"2022-11-21T00:00:00.000+01:00",-58356.131,218.02,-58138.111,-20986.157,13248.037,-7738.12,-3377.6,287.8,-3089.8,-769.91,0,-769.91,-2932.632,2932.632
"2022-11-22T00:00:00.000+01:00",-58247.665,27.388,-58220.277,-25692.29,12791.729,-12900.561,-4989.5,122.1,-4867.4,-791.1,0,-791.1,-3041.539,3041.539
"2022-11-23T00:00:00.000+01:00",-59449.146,162.032,-59287.114,-20761.055,15467.885,-5293.17,-7418.9,18.1,-7400.8,-782.6,0,-782.6,-2728.512,2728.512
"2022-11-24T00:00:00.000+01:00",-56177.15,5082.736,-51094.414,-5055.098,37210.274,32155.176,-6266.9,113.7,-6153.2,-783.94,0,-783.94,-1705.018,1705.018
"2022-11-25T00:00:00.000+01:00",-65357.445,1020.007,-64337.438,-14381.216,23912.869,9531.653,-5186.7,532.1,-4654.6,-792.65,0,-792.65,-1245.283,1245.283
"2022-11-26T00:00:00.000+01:00",-66305.737,8707.338,-57598.399,-12135.85,29251.37,17115.52,-5059.1,302.3,-4756.8,-863.7,0,-863.7,-1454.933,1454.933
"2022-11-27T00:00:00.000+01:00",-71754.39,8860.676,-62893.714,-7722.343,32758.068,25035.725,-5548.8,478,-5070.8,-816.63,0,-816.63,-1979.294,1979.294
"2022-11-28T00:00:00.000+01:00",-62863.726,2739.837,-60123.889,-24120.27,15788.828,-8331.442,-2459,1247.7,-1211.3,-799.63,0,-799.63,-2238.624,2238.624
"2022-11-29T00:00:00.000+01:00",-70129.024,784.849,-69344.175,-22904.56,10649.352,-12255.208,-7166.6,319.8,-6846.8,-823.27,0,-823.27,-2049.97,2049.97
"2022-11-30T00:00:00.000+01:00",-55245.238,3287.188,-51958.05,-9932.303,21528.39,11596.087,-3884.9,531.9,-3353,-751.2,0,-751.2,-1121.429,1121.429
"2022-12-01T00:00:00.000+01:00",-45486.165,4539.586,-40946.579,-9496.811,29887.487,20390.676,-7531.8,382.3,-7149.5,-1316.09,0,-1316.09,-1336.521,1336.521
"2022-12-02T00:00:00.000+01:00",-53665.449,6003.825,-47661.624,-23965.321,18040.698,-5924.623,-7337.6,189.8,-7147.8,-1443.55,0,-1443.55,-1483.186,1483.186
"2022-12-03T00:00:00.000+01:00",-70304.186,5216.299,-65087.887,-18976.905,12613.427,-6363.478,-10047.9,147.8,-9900.1,-1484.53,0,-1484.53,-2512.209,2512.209
