"time","Spot_Price","Solar_photovoltaic","Combined_cycle","Other_renewables","input_baleares","Cogeneration","Steam_turbine","exports_portugal","saldo_portugal","exports_francia","imports_portugal","Hydroelectric","saldo_francia","fe_year"
2020-10-06,42.57,50.47003,105.9349,13.01017,3494.016,78.06209,4.111945,-9274.669,7017.922,-8065.203,16292.59,53.99845,25042.03,2020
2020-10-07,41.63,51.9261,159.7435,12.94441,3710.059,80.01391,4.407317,-16362.31,3033.057,-5458.196,19395.37,60.05994,29655.34,2020
2020-10-08,44.44,48.45368,173.8848,12.92306,3695.026,80.15401,4.409607,-13999.3,3754.088,-813.914,17753.39,66.3309,55071.38,2020
2020-10-09,44.53,44.19824,190.5693,14.61067,3499.286,79.96352,4.12919,-5086.736,21389.93,-12746.1,26476.67,67.38544,19415.03,2020
2020-10-10,37.12,45.90513,70.57718,14.33364,3281.861,74.78219,3.233951,-25952.54,-21466.63,-18832.43,4485.906,40.3893,2495.374,2020
2020-10-11,32.08,48.87349,61.60184,14.41276,2819.059,69.47599,3.356204,-29607.06,-25558.7,-47772.87,4048.36,35.68248,-47631.7,2020
2020-10-12,31.47,54.43416,75.28355,14.448,2826.101,69.30404,4.677132,-23031.25,-12347.16,-50160.28,10684.09,41.89533,-45391.33,2020
2020-10-13,39.1,49.90565,120.5657,14.11875,3480.581,74.99609,5.079488,-11522.2,11356.95,-32819.01,22879.15,65.63362,-21247.27,2020
2020-10-14,36.1,48.93881,90.37246,13.58661,2779.315,77.68106,4.640044,-4980.783,31337.25,-32050.96,36318.04,65.57041,-24058.32,2020
2020-10-15,37.08,50.18674,116.5143,13.60763,3610.915,81.4926,4.101835,-3893.391,31746.38,-41037.23,35639.77,74.45607,-37381.13,2020
2020-10-16,37.38,53.48507,153.8759,14.19706,3626.208,83.35047,4.749649,-3102.785,37494.68,-38352.5,40597.46,80.61377,-32802.22,2020
2020-10-17,45,49.22833,122.6669,14.70192,3393.188,79.33814,5.147144,-2305.181,35120.32,-22241.54,37425.51,85.22578,3852.248,2020
2020-10-18,42.3,46.15936,97.48398,15.24565,2953.843,76.61508,4.280349,-7344.38,23402.24,-15309.3,30746.62,75.42015,6989.011,2020
2020-10-19,37.78,40.72072,88.58152,13.99321,3656.75,76.52354,4.802344,-7898.629,18916.99,-44829.9,26815.62,42.72049,-43848.08,2020
2020-10-20,32.02,13.90742,88.98047,13.5788,3756.283,75.20901,3.674549,-27912.64,-22584.92,-33310.84,5327.72,58.03287,-31407.72,2020
2020-10-21,28.9,28.99044,101.6566,13.08262,3838.104,75.58003,5.272512,-7049.072,33890.03,-31577.73,40939.1,57.12423,-20518.9,2020
2020-10-22,39.55,16.7733,153.4793,13.3622,3826.916,78.97644,3.960936,-2764.096,32772.65,-13827.45,35536.75,85.55401,9999.056,2020
2020-10-23,41.63,37.45461,119.8073,13.20857,3612.081,81.03443,3.217675,-5760.234,18993,-24482.28,24753.23,75.21368,3424.518,2020
2020-10-24,39.05,42.36374,56.28738,12.83357,3290.89,73.81019,2.969717,-44377.82,-42035.94,-7560.527,2341.878,52.02198,38265.09,2020
2020-10-25,10,27.11581,49.47107,12.24743,3083.097,66.08353,3.659427,-27560.62,-22569.72,-41530.74,4990.908,49.23035,-19020.5,2020
2020-10-26,24.29,42.56008,82.70382,12.22631,3494.362,73.3001,3.806447,-24905.9,-15540.81,-41184.8,9365.094,68.54441,-28017.26,2020
2020-10-27,37.3,40.12783,90.74419,12.63174,3535.618,76.52475,4.421968,-8879.39,18059.39,-25397.04,26938.78,69.07309,-7738.526,2020
2020-10-28,38.8,35.84135,125.447,13.22112,3546.978,77.54651,4.120646,-7582.263,14812.12,-55.232,22394.38,85.64769,59031.97,2020
2020-10-29,44.65,44.20566,155.4702,12.8947,3544.128,78.91279,4.294158,-4557.696,23252.03,-893.264,27809.73,88.90461,49403.32,2020
2020-10-30,44.33,44.74313,137.2577,12.99078,3544.647,81.60768,4.740206,-5815.762,19474.29,-2189.655,25290.06,82.95083,40324.01,2020
2020-10-31,35.04,44.01092,63.66391,13.47082,3186.302,76.03415,4.021219,-23450.74,-10834.43,-2.549,12616.31,61.14081,68185.07,2020
2020-11-01,26,39.92186,64.78314,13.12613,2800.354,70.33142,3.52286,-42296.89,-40325.66,-2.603,1971.232,55.35845,80534.21,2020
2020-11-02,37,36.72873,100.2541,13.53723,3468.053,78.61835,3.788631,-18732.64,4080.945,-384.086,22813.59,78.44506,59532.57,2020
2020-11-03,36,25.34758,93.72769,13.14903,3394.958,81.93862,3.485185,-613.119,39140.2,-15143.45,39753.32,72.82032,7835.174,2020
2020-11-04,30.7,13.46259,102.3896,12.30024,2623.882,82.15108,3.519704,-326.974,58592.66,-31205.53,58919.64,77.72725,-21643.66,2020
2020-11-05,26.8,11.94334,69.50938,12.38192,2540.98,79.84672,3.946234,-4152.674,40288.04,-41165.47,44440.71,70.66937,-33318.27,2020
2020-11-06,34,16.19216,57.75086,12.49425,3575.664,79.83694,4.289651,-2977.157,18577.99,-58081.41,21555.15,68.15753,-48141.48,2020
2020-11-07,32.05,27.22291,76.01381,13.52936,3019.033,74.49232,4.581266,-13266.06,12027.9,-44113.99,25293.97,70.82492,-35757.72,2020
2020-11-08,35.87,31.2621,69.94359,13.72254,2966.5,74.99444,3.858832,-8433.459,18732.49,-30454.11,27165.95,73.98319,-16115.05,2020
2020-11-09,34.79,29.57434,155.7751,13.26791,3440.448,82.33574,3.641856,-7176.743,19432.83,-7453.047,26609.57,107.8427,31475.19,2020
2020-11-10,50.01,36.70981,185.8986,13.56338,3545.814,83.53018,3.927868,-2674.138,29945.79,-7519.939,32619.93,118.9426,16251.36,2020
2020-11-11,46.03,32.41753,110.2677,13.29925,3537.388,82.63746,3.342648,-3687.012,30323.64,-4723.801,34010.66,93.20601,36343.85,2020
2020-11-12,43.12,29.15786,147.4521,13.61263,3511.08,82.24071,3.57905,-4950.151,24742.88,-6466.488,29693.03,97.44164,41357.48,2020
2020-11-13,40.67,24.58896,147.3058,13.40443,3503.692,83.89023,4.425562,-4561.47,33478.42,-1490.639,38039.89,96.32055,56167.82,2020
2020-11-14,37.02,11.70576,90.71047,13.40528,3268.642,77.84443,3.64296,-10497.21,23836.15,-1247.664,34333.36,70.91713,49885.12,2020
2020-11-15,30.25,27.56884,61.31546,12.16759,2934.36,68.38517,3.706329,-39620.52,-37476.35,-2.596,2144.172,48.81553,64315.83,2020
2020-11-16,40.93,27.14279,149.6892,12.53924,3455.612,79.98885,4.554328,-14311.36,10646.34,-5149.305,24957.7,88.10955,36956.83,2020
2020-11-17,44.94,33.14883,153.5682,12.57747,2761.085,81.31992,4.623639,-1257.861,41361.4,-1359.053,42619.26,93.11391,53673.99,2020
2020-11-18,35.89,33.59121,144.9363,13.00743,3556.872,80.51069,4.794153,-3263.593,32053.62,-1541.449,35317.21,78.67635,49633.92,2020
2020-11-19,40.95,33.73026,110.86,13.21513,2625.825,82.70386,3.597928,-4019.169,21053.28,-26449.7,25072.44,71.6271,-6015.853,2020
2020-11-20,36.9,39.27937,83.32486,13.43196,3592.383,83.19536,5.232813,-2121.32,30985.78,-59863.34,33107.1,63.93897,-59353.71,2020
2020-11-21,35.99,39.36432,84.4009,13.6646,3381.436,77.84071,4.481088,-10160.64,4734.336,-2365.863,14894.97,62.25529,51171.87,2020
2020-11-22,42.67,38.69033,120.0485,13.82681,3115.411,75.22415,4.220906,-28992.43,-25948.3,-1584.051,3044.122,55.06738,57616.59,2020
2020-11-23,46.55,38.94013,180.1852,13.08971,3891.197,80.61104,4.970454,-7657.447,15352.72,-9697.725,23010.17,94.27559,25852.71,2020
2020-11-24,44.12,30.26997,180.7652,12.69674,2995.747,80.29333,5.077345,-1948.976,40551.64,-23704.45,42500.62,97.03989,-3540.249,2020
2020-11-25,36.28,18.12579,167.9629,12.9875,3019.162,81.08,3.87924,-661.728,45162.82,-12548.68,45824.54,92.15618,17782.86,2020
2020-11-26,42.56,7.842267,137.1513,13.19942,3973.795,83.15338,3.97219,-222.609,58447.98,-59102.97,58670.59,90.16862,-58674.31,2020
2020-11-27,45.97,10.04313,182.8487,13.12428,2283.941,84.017,4.062824,-1532.748,37029.83,-53542.04,38562.58,103.7394,-45577.82,2020
2020-11-28,48.93,20.60888,155.1682,13.27636,2395.699,79.34157,3.449102,-8510.089,16591.81,-9426.816,25101.9,86.58923,22250.27,2020
2020-11-29,42.07,22.7082,143.542,13.76355,3148.157,77.29387,3.721655,-549.228,34619.34,-15584.49,35168.57,82.00535,2493.862,2020
2020-11-30,46.6,26.41759,170.9657,13.21307,4000.449,83.15454,3.718776,-227.157,60147.97,-21030.3,60375.12,103.0785,-9955.646,2020
2020-12-01,46.22,30.1268,146.8672,13.83084,4196.276,81.98032,3.471143,-214.31,51065.9,-37689.52,51280.21,82.59606,-31240.17,2020
2020-12-02,48.01,29.43635,124.9048,13.79926,4557.168,83.16064,4.44147,-6073.471,20008.24,-46085.26,26081.71,78.22832,-46064.44,2020
2020-12-03,47.62,34.25508,134.8332,13.82845,4588.359,83.04335,4.008249,-3157.004,34376,-36663.7,37533,90.50028,-34427.62,2020
2020-12-04,30,15.82041,122.556,12.93989,4826.304,84.60803,3.60843,-8141.529,20719.49,-51200.26,28861.02,85.91129,-51199.65,2020
2020-12-05,48.42,30.19502,91.53862,14.19616,4555.569,81.95709,3.805382,-5215.428,8171.903,-55376.28,13387.33,69.35754,-55099.3,2020
2020-12-06,41.12,24.54137,82.01606,14.40641,4059.893,78.09569,3.465745,-37792.04,-36198.36,-53514.15,1593.673,52.9763,-53434.18,2020
2020-12-07,36.25,14.87505,61.76123,14.58494,4112.942,77.58925,3.301696,-19186.08,-10287.63,-56542.96,8898.449,48.59348,-56536.21,2020
2020-12-08,26.99,23.42309,66.16158,14.34071,3996,71.333,3.51538,-24469.86,-21067.9,-61764.32,3401.966,70.03496,-61626.59,2020
2020-12-09,44.65,27.84722,133.0376,14.43574,4895.554,82.88305,3.847624,-20857.94,-7231.839,-58346.55,13626.1,109.3392,-58117.61,2020
2020-12-10,34.15,10.40989,88.91831,14.05015,4939.228,81.23312,3.03089,-14911.94,5341.634,-60459.4,20253.58,105.892,-60439.42,2020
2020-12-11,32.5,10.59095,56.087,14.18023,4705.085,79.53792,3.436717,-13370.97,13016.06,-59677.52,26387.03,99.12065,-59652.68,2020
2020-12-12,30.65,27.80604,50.76195,14.22609,4383.072,75.06409,3.882271,-33535.81,-29764.08,-58091.21,3771.732,96.47967,-57565.4,2020
2020-12-13,42.99,21.19259,85.95861,14.47259,3873.096,75.70294,4.350233,-28508.15,-16687.97,-44211.23,11820.18,107.1018,-32359.24,2020
2020-12-14,34.01,12.43842,136.5117,14.0734,4466.535,80.83988,4.441416,-14058.46,17780.99,-24685.56,31839.44,121.696,-1907.775,2020
2020-12-15,40.36,27.22311,134.3748,13.65777,4488.609,82.24776,2.64431,-11643.67,29249.29,-34309.41,40892.96,125.7952,-23968.32,2020
2020-12-16,37,18.03444,148.1219,14.30503,4513.795,81.98875,3.079172,-3756.662,44955.24,-35198.41,48711.9,141.3366,-23088.66,2020
2020-12-17,50.25,21.02634,185.0437,14.29847,4492.8,83.89572,2.463692,-5830.405,39644.77,-23024.05,45475.17,161.6507,1463.728,2020
2020-12-18,46.51,20.95703,141.1456,14.34863,4419.101,84.52114,2.50177,-18652.84,7536.957,-4212.052,26189.79,141.1559,48188.02,2020
2020-12-19,37.5,12.04065,100.9596,13.95374,3984.076,80.7522,2.563411,-36805.16,-30821.01,-4.37,5984.151,122.7016,79611.86,2020
2020-12-20,46.65,25.26364,77.71922,14.16087,3767.948,79.47792,2.495917,-44583.52,-41356.72,-4158.93,3226.807,123.8346,41561.69,2020
2020-12-21,39.3,23.91088,121.0104,13.47927,4599.158,82.8479,3.551631,-25815.71,-13959.95,-7508.855,11855.76,131.5612,31943.85,2020
2020-12-22,46.27,27.01309,105.1031,13.92866,4601.794,82.56331,4.429635,-29925.99,-18050.69,-92.009,11875.3,119.4841,78564.36,2020
2020-12-23,38.6,19.33496,107.1788,13.64815,4629.615,80.2903,3.779273,-30674.52,-22749.08,-470.565,7925.434,122.0816,66725.62,2020
2020-12-24,42.34,21.3794,84.73198,13.97754,4227.768,61.54471,3.804245,-27243.38,-16244.28,-1993.667,10999.1,96.45825,52296.93,2020
2020-12-25,29.9,30.85753,66.11465,13.23367,3740.558,44.28695,3.343494,-25424.8,-9132.127,-68668.68,16292.67,71.79947,-68668.68,2020
2020-12-26,36,36.39587,56.48045,12.21257,4375.08,60.23151,3.59652,-29530.33,-22883.03,-32706.9,6647.298,84.07879,-14533.05,2020
2020-12-27,38.68,31.79979,49.96978,11.99783,4370.673,63.48127,3.362205,-38159.49,-30921.19,-36991.88,7238.301,76.95987,-14175.33,2020
2020-12-28,14,25.5683,41.35043,11.65957,4985.755,62.76223,4.09444,-25666.75,-14692.13,-54171.86,10974.62,82.6431,-53061.19,2020
2020-12-29,32.4,25.22292,56.28648,11.44562,4835.506,70.88481,3.536358,-14764.8,1362.159,-57620.12,16126.96,109.9725,-57159.9,2020
2020-12-30,43.84,35.67936,106.7746,12.4583,5146.848,74.34566,4.06686,-37780.99,-34845.52,-45247.41,2935.476,135.2163,-37810.73,2020
2020-12-31,42.11,28.33327,74.33822,12.76488,4927.435,63.2926,3.81265,-22558.2,-12177.08,-37966.04,10381.11,127.7265,-35062.69,2020
2021-01-01,50.87,29.87652,61.41633,13.23439,3178.483,54.58199,3.681076,-23540.42,-16909.95,-66901.88,6630.473,111.0776,-66014.93,2021
2021-01-02,46.69,34.24716,80.55529,12.63682,4507.791,67.51302,4.587264,-43692.71,-43398.05,-58362.91,294.66,112.2113,-54367.03,2021
2021-01-03,46.11,37.13448,83.62861,12.215,4951.584,73.1854,4.502216,-46268.08,-45903.68,-25251.79,364.392,116.97,-9818.047,2021
2021-01-04,50.23,26.30798,144.898,12.12451,5536.296,77.45566,3.783796,-14256.26,9037.208,-14561.24,23293.47,165.9656,7246.879,2021
2021-01-05,64.68,29.74635,138.8769,12.3866,5393.65,80.83891,4.453566,-9592.404,17325.84,-1175.812,26918.24,176.1846,66418.41,2021
2021-01-06,69.02,25.27393,102.8172,11.76475,4624.776,79.16964,3.463331,-11222.37,10542.28,-12612.6,21764.65,162.0518,20357.94,2021
2021-01-07,77,9.459079,165.9828,11.05,2524.133,82.24217,3.059641,-8223.622,31175.01,-1445.944,39398.63,153.1007,70125.88,2021
2021-01-08,95.98,6.751867,88.42787,11.06276,1906.502,83.18947,4.627638,-18838.1,9127.182,-2129.02,27965.28,147.7761,67948.95,2021
2021-01-09,70.17,13.44427,59.96436,11.27552,3721.291,80.30902,3.230557,-45458.45,-33098.93,-447.993,12359.51,119.233,69478.49,2021
2021-01-10,62,18.99303,61.19006,10.61267,4984.675,80.15797,3.670065,-54598.24,-50427.44,-2817.467,4170.801,117.8742,53106.25,2021
2021-01-11,58.25,33.76733,83.1774,10.09092,5110.604,83.55807,3.666149,-28044,-6207.873,-1810.157,21836.13,128.8928,60443.19,2021
2021-01-12,75.32,40.07471,151.9744,11.04797,4582.44,83.28416,4.1047,-25143.83,-20017.44,-1078.387,5126.388,143.409,53718.14,2021
2021-01-13,74.91,40.35178,140.831,11.82929,4429.08,84.07351,3.330994,-34670.37,-29211.21,-4512.83,5459.157,146.3891,70519.84,2021
2021-01-14,95,37.42802,108.309,12.81251,4601.534,84.66596,3.256917,-34315.32,-26256.49,-3301.083,8058.831,144.5559,70335.2,2021
2021-01-15,68.85,37.01045,111.6306,11.99216,5135.486,85.04227,3.169606,-40069.17,-34527.4,-2666.117,5541.773,144.1321,49757.26,2021
2021-01-16,64.37,40.56207,88.94161,12.90128,5088.917,81.33901,3.263037,-46992.14,-46012.57,-1770.595,979.578,137.7324,57802.22,2021
2021-01-17,66.05,41.3468,83.2418,13.10951,4419.964,79.77927,3.413444,-43612.82,-41129.19,-1031.138,2483.632,120.3233,53726.21,2021
2021-01-18,81.28,41.23036,171.1022,12.84408,4981.134,82.11812,4.242345,-21873.44,-5901.536,-4558.069,15971.91,152.8822,70942.88,2021
2021-01-19,84.05,31.80259,117.9208,12.53969,5131.9,83.3349,4.103134,-12910.53,21502.96,-1432.339,34413.5,137.5317,74905.01,2021
2021-01-20,50.15,11.23372,53.0565,13.13833,4875.811,81.12875,3.957184,-18301.6,6074.934,-4829.205,24376.54,114.348,47644.31,2021
2021-01-21,30.7,19.54328,53.32362,13.50851,4983.164,78.21718,3.444109,-24703.06,-4450.755,-30803.11,20252.31,103.7533,-19029.8,2021
2021-01-22,35.95,23.76885,45.98374,13.87006,4421.174,78.47628,3.231654,-16176.39,-1088.951,-53893.51,15087.44,104.6192,-53241.89,2021
2021-01-23,32.6,19.01093,42.25598,14.24296,4481.482,69.72929,3.148898,-15694.83,8237.448,-63477.33,23932.28,77.45304,-62847.86,2021
2021-01-24,21.2,30.19484,45.25012,13.77229,3966.235,69.22178,3.581209,-27962.04,-20711.34,-67644.73,7250.693,79.89196,-66349.89,2021
2021-01-25,46.62,13.40735,81.38273,13.95042,4692.903,81.09208,3.664901,-13808.77,15351.11,-46699.97,29159.88,131.3767,-32673.27,2021
2021-01-26,57.69,17.9501,104.2661,13.5399,4900.824,83.31488,3.064443,-22177.61,-3675.504,-3244.994,18502.1,149.2352,36357.76,2021
2021-01-27,49.24,26.63788,76.64003,13.26942,4770.575,82.81514,4.577667,-20910.48,-514.226,-19719.27,20396.25,139.0952,-3351.149,2021
2021-01-28,46.87,34.33363,61.70768,13.23036,4598.986,82.63505,5.254726,-27446.89,-4682.681,-21876.87,22764.21,141.2221,-6204.319,2021
2021-01-29,42.71,30.22688,51.7167,13.59883,4362.336,80.95379,4.380956,-37193.47,-24593.24,-22867.4,12600.23,136.3007,-13067.04,2021
2021-01-30,12.97,29.22326,35.05555,13.73564,3974.314,56.66695,3.264959,-20869.68,8654.732,-65908.23,29524.41,121.0174,-65887.36,2021
2021-01-31,1.95,18.06357,33.65793,13.20323,3412.368,55.14711,3.101871,-7008.211,37672.16,-66142.61,44680.37,120.7403,-66114.05,2021
2021-02-01,1.94,33.14083,38.92359,14.01059,4546.541,57.73694,3.367088,-18532.61,6910.649,-53394.24,25443.26,130.4834,-53337.34,2021
2021-02-02,10.25,28.63318,42.61052,14.26938,4452.926,66.53308,4.684461,-12374.11,25952.15,-55189.48,38326.27,138.1573,-55189.45,2021
2021-02-03,20.6,25.09444,51.99627,14.04004,4121.582,72.07225,5.433067,-10674.37,31559.18,-37683.57,42233.56,142.0975,-24316.69,2021
2021-02-04,37.35,23.19192,100.9149,13.79093,4078.123,77.58988,5.164156,-13697.04,11502.77,-7520.977,25199.81,163.5682,39217.55,2021
2021-02-05,45.57,21.02137,70.41498,14.48888,3998.463,80.28731,3.940964,-15058.67,15964.45,-16845.55,31023.12,167.0057,706.008,2021
2021-02-06,44.05,21.80987,47.79012,14.15946,3660.163,70.32563,4.271206,-6664.787,26960.6,-49477.6,33625.39,156.1605,-43128.34,2021
2021-02-07,18.05,29.10149,39.65105,14.15722,3552.854,58.3161,3.618485,-24333.47,-1462.207,-39340.4,22871.26,135.1893,-21626.77,2021
2021-02-08,1.95,25.59931,42.49096,12.71612,4083.35,56.50979,4.264208,-11348.04,30625.57,-51011.5,41973.61,145.358,-50774.95,2021
2021-02-09,1.95,10.78632,38.00243,13.17758,4279.048,51.43936,3.700848,-1504.836,61093.94,-37888.03,62598.78,150.4527,-31694.76,2021
2021-02-10,8,30.80655,60.64453,13.34547,3744.964,60.72684,3.684254,-7322.4,24952.91,-38394.18,32275.31,166.5534,-36967.42,2021
2021-02-11,49,25.63932,85.79844,12.16777,4271.055,73.65642,3.407275,-5910.179,31342.77,-40780.99,37252.95,176.6227,-38658.32,2021
2021-02-12,32.12,39.21901,45.68491,11.86569,4073.457,71.40302,2.987883,-18298.23,11787.94,-46890.92,30086.17,168.3684,-46876.81,2021
2021-02-13,27.99,45.29163,45.7638,11.94781,3874.349,68.46599,3.128351,-12042.4,17134.35,-61222.7,29176.75,167.3979,-61086.93,2021
2021-02-14,32,48.66551,46.20495,12.51551,3748.68,56.59181,3.684963,-13489.1,26718.67,-59459.12,40207.77,156.4684,-59446.97,2021
2021-02-15,1.95,43.13302,39.78968,12.1679,4441.133,60.54778,4.482888,-3294.688,60655.28,-38103.62,63949.97,150.9237,-37527.23,2021
2021-02-16,1.95,47.35948,61.66103,12.38996,4898.274,66.43024,3.200498,-2321.244,48133.52,-37469.5,50454.76,162.5252,-26939.03,2021
2021-02-17,42.01,46.90664,62.5255,13.25404,4603.522,76.89952,3.790003,-1671.369,48417.99,-29313.47,50089.36,177.0564,-24323.5,2021
2021-02-18,21.75,43.95026,53.83554,12.66046,4361.299,74.0017,3.279592,-6895.826,40436.5,-39661.75,47332.33,175.4335,-33455.44,2021
2021-02-19,25.67,47.35778,49.17778,13.01419,4195.628,64.02827,3.965678,-4472.473,49187.58,-48411.9,53660.05,169.9294,-47762.35,2021
2021-02-20,1.95,36.01654,36.53619,12.73165,3765.701,47.97836,2.90482,-593.688,61268.51,-54496.43,61862.2,154.2982,-54277.28,2021
2021-02-21,3.5,12.97381,50.48215,12.64486,3370.853,48.81827,3.321116,-1869.219,54011.5,-68345.9,55880.72,156.4706,-68340.26,2021
2021-02-22,30,43.12624,88.19687,12.85732,3929.515,67.12879,3.844291,-4786.351,28521.92,-44060.54,33308.27,180.8111,-32671.65,2021
2021-02-23,41.71,53.99797,62.07057,12.09423,4006.454,73.47554,3.39174,-9039.964,40058.9,-21428.6,49098.87,176.184,-7061.78,2021
2021-02-24,20.69,48.02201,47.20613,11.95093,4062.182,65.50813,3.146437,-14733.92,25717.88,-51653.91,40451.8,175.4608,-51007.03,2021
2021-02-25,35.15,28.45536,74.59419,12.85636,3960.318,75.27413,2.896035,-4752.077,27424.74,-22212.12,32176.82,191.7111,755.939,2021
2021-02-26,45.1,32.33236,73.13955,13.04091,4131.733,75.7202,3.247837,-7583.515,30343.5,-24428.99,37927.02,189.9064,-1276.798,2021
2021-02-27,40,42.15013,47.50369,13.67341,3714.639,63.38815,4.115398,-7855.702,21359.54,-58940.66,29215.24,157.4631,-58940.63,2021
2021-02-28,14.49,39.90456,40.45551,13.20321,3485.203,57.31222,4.037305,-16433.45,2554.198,-58621.18,18987.65,135.5453,-58621.18,2021
2021-03-01,35.38,24.98208,66.30117,13.0652,3425.371,70.13915,4.036097,-10728.55,14912.6,-44301.99,25641.15,157.1497,-41504.53,2021
2021-03-02,44.32,29.62972,98.74639,12.94949,4007.924,73.86014,3.50234,-11489.56,11738.03,-12667.49,23227.6,178.5791,14088.08,2021
2021-03-03,51,34.61036,110.8272,12.45174,4080.326,75.23414,3.159004,-8857.44,16781.04,-6498.049,25638.48,181.3158,46489.38,2021
2021-03-04,52.38,36.65291,99.97477,12.23446,4187.981,76.84752,3.540175,-7106.523,24589.61,-7078.293,31696.14,168.3083,37691.59,2021
2021-03-05,48.57,28.87641,75.35295,11.86193,4186.469,77.52017,3.721033,-17747.58,7030.374,-9778.944,24777.96,157.2554,35161.38,2021
2021-03-06,48,36.04764,53.26275,12.05258,3871.8,73.55638,3.372078,-15909.28,1978.107,-24170.42,17887.39,139.3802,6783.574,2021
2021-03-07,45.25,32.80086,66.39118,12.34379,3581.927,70.9729,2.609404,-16312.97,2184.086,-2544.519,18497.05,132.5578,40484.84,2021
2021-03-08,47.3,32.01306,89.92208,12.24346,4422.212,75.62224,3.288672,-14210.42,5158.361,-18581.4,19368.78,163.6727,-3869.589,2021
2021-03-09,53.15,46.66054,97.26483,11.91548,4519.151,76.32282,3.11471,-5756.901,24704.35,-28156.56,30461.25,159.5829,-11621.32,2021
2021-03-10,55.57,64.88578,74.53925,11.29213,4310.022,77.37726,2.59055,-19362.24,-1772.802,-4193.96,17589.44,145.3868,48242.97,2021
2021-03-11,40.17,59.36372,47.07821,11.60241,4308.81,75.65525,3.30241,-29624.35,-16671.51,-2425.345,12952.84,117.5117,39093.33,2021
2021-03-12,30.99,54.55599,53.21063,11.90472,4308.596,77.22526,2.536897,-29375.13,-14700.15,-5273.705,14674.98,116.8631,41756.66,2021
2021-03-13,41.5,67.53726,44.66263,11.96543,3815.856,65.14821,2.849031,-29541.54,-20559.37,-2468.061,8982.167,88.60096,54314.42,2021
2021-03-14,24.45,66.5296,52.59802,11.76536,3557.347,63.29017,2.785803,-26010.31,-15112.67,-19921.83,10897.64,84.81241,-462.124,2021
2021-03-15,46.73,67.68514,57.30794,10.85604,4387.392,76.27717,3.526285,-16604.49,1421.257,-45937.72,18025.74,121.6784,-45008.26,2021
2021-03-16,43.19,68.60128,39.52045,10.06515,4191.912,73.24805,3.358131,-22553,-7516.849,-56758.35,15036.15,100.7284,-56567,2021
2021-03-17,21.6,69.21784,34.14328,10.11645,4161.888,60.29577,4.074216,-19323.39,6627.683,-52069.41,25951.08,86.67853,-51859.19,2021
2021-03-18,21.53,56.33842,42.82136,10.52788,4245.609,67.87672,3.854771,-15136.6,7907.164,-59717.19,23043.77,100.339,-59465.81,2021
2021-03-19,30.13,44.32693,45.39512,10.83734,4627.844,65.3322,4.603119,-12889.55,9770.745,-58308.53,22660.29,94.7445,-58169.35,2021
2021-03-20,24.08,63.29436,40.76929,10.78668,4166.38,59.10942,3.001014,-24345.74,-4236.509,-60729.85,20109.23,51.15684,-60715,2021
2021-03-21,34.33,71.2406,43.71238,10.70726,4075.877,62.04322,2.448876,-28378.38,-21984.3,-68408.04,6394.088,56.51069,-68169.2,2021
2021-03-22,49.55,71.05677,70.9658,10.71964,4715.367,76.72721,3.107251,-20887.61,-6118.259,-43225.33,14769.35,108.1556,-40821.38,2021
2021-03-23,60.59,74.24215,117.5742,10.38975,4818.657,78.22907,3.147101,-9763.091,23102.43,-10001.54,32865.52,131.6288,28254.45,2021
2021-03-24,63.01,72.01226,110.3921,10.49133,4527.965,78.38815,3.635689,-3402.23,31722.66,-2949.951,35124.89,146.1279,50097.06,2021
2021-03-25,63.26,70.77404,109.1786,10.61654,4424.803,79.5006,3.732158,-11060.72,16005.97,-3304.643,27066.69,145.4244,50108.68,2021
2021-03-26,62.35,58.09327,91.55218,10.92296,4274.382,80.63744,3.06361,-14183.03,1924.933,-2905.405,16107.97,131.0558,55625.25,2021
2021-03-27,43,56.86018,65.24464,12.50852,3710.965,72.39379,2.776455,-33481.53,-28722.02,-2105.009,4759.507,96.62729,59017.29,2021
2021-03-28,47.41,67.87689,57.57674,12.60254,3175.157,65.74583,2.254715,-33140.66,-30765.25,-1010.819,2375.407,66.80542,51569.48,2021
2021-03-29,39.07,51.35787,67.59229,12.43511,4018.335,75.26299,3.65217,-33475.44,-19728.98,-18989.33,13746.46,94.61894,10551.21,2021
2021-03-30,47.08,44.69791,65.62565,12.44271,3939.58,76.62149,3.437698,-24344,-11218.6,-17104.83,13125.4,105.0512,10248.14,2021
2021-03-31,56.58,65.93541,61.58753,12.78497,3939.668,77.36287,2.676796,-14375.72,76.68,-29471.13,14452.4,87.10751,-13784.36,2021
2021-04-01,54.38,52.07978,77.67144,13.98923,3493.843,71.83429,2.859029,-31261.66,-23945.66,-33645.63,7316.005,75.65939,-13141.63,2021
2021-04-02,58.89,53.8689,92.11049,14.08636,3266.007,68.74473,2.518612,-44938.64,-44402.61,-1583.135,536.032,77.3764,48879.23,2021
2021-04-03,45.1,58.92222,61.0425,13.87448,3418.157,61.30084,2.579817,-57945.67,-54583.61,-13293.79,3362.05,54.30235,12127.16,2021
2021-04-04,35.95,68.32413,52.3804,13.16077,3318.537,57.59211,2.435221,-55144.57,-53840.65,-26151.7,1303.919,53.82777,495.569,2021
2021-04-05,43.97,71.5926,51.598,12.6824,3316.032,66.84378,3.453676,-37648.81,-33949.01,-2447.608,3699.798,69.26113,55370.44,2021
